TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
8/3/2013 14:30,17.40399,15.73824,14.14098,13.23368,13.14002,12.32912,14.6651,13.08996,777.0492,1756.831,2481.967,4363.935
8/3/2013 14:45,17.78726,15.98263,14.39905,13.50822,13.15314,12.35517,14.68284,13.10699,872.1312,2093.443,3415.847,5073.953
8/3/2013 15:00,18.60755,16.34227,14.58566,13.68647,13.09447,12.32634,14.67694,13.12109,881.5118,2081.33,2576.867,4953.734
8/3/2013 15:15,19.46716,16.64585,14.67409,13.75952,13.05432,12.31029,14.68229,13.12106,881.6051,2076.838,2652.92,4943.577
8/3/2013 15:30,19.699,16.92881,14.72364,13.78213,13.03732,12.30055,14.68722,13.13413,861.016,2073.194,2735.366,4919.18
8/3/2013 15:45,19.23765,16.98437,14.75854,13.79439,13.08909,12.32339,14.68067,13.14416,863.094,2068.785,2656.654,4906.708
8/3/2013 16:00,19.56155,17.10256,14.78983,13.8002,13.08374,12.31307,14.68836,13.14394,837.3281,2066.144,2587.095,4882.669
8/3/2013 16:15,20.16502,17.34998,14.82209,13.80014,13.04025,12.29009,14.70002,13.14341,814.5672,2060.681,2603.483,4883.215
8/3/2013 16:30,20.61174,17.60135,14.85343,13.80427,13.01112,12.28045,14.7026,13.1419,808.0038,2043.999,2659.357,4869.145
8/3/2013 16:45,20.97871,17.92913,14.88083,13.80744,12.99012,12.25218,14.70287,13.14273,783.4201,2040.716,2582.328,4878.6
8/3/2013 17:00,19.95745,18.09002,14.897,13.79913,13.06378,12.25829,14.69992,13.14404,791.8057,2033.184,2533.013,4867.006
8/3/2013 17:15,18.88744,17.90396,14.91141,13.79564,13.14868,12.29208,14.69035,13.15036,779.6062,2028.36,2712.188,4883.396
8/3/2013 17:30,18.44702,17.66569,14.92973,13.79322,13.16712,12.32219,14.68897,13.15772,784.2494,2009.241,2674.86,4840.423
8/3/2013 17:45,18.39885,17.60333,14.95303,13.78788,13.16799,12.32617,14.68834,13.15789,799.5447,2002.23,2671.947,4829.68
8/3/2013 18:00,18.02643,17.52207,14.97171,13.78042,13.18873,12.33891,14.68761,13.15834,796.6313,1989.12,2677.956,4880.482
8/3/2013 18:15,17.60519,17.37035,14.9855,13.77054,13.21208,12.35886,14.67573,13.16013,792.9896,1973.734,2661.568,4839.513
8/3/2013 18:30,17.14969,17.1961,14.99932,13.76221,13.24127,12.36406,14.67607,13.16103,791.6266,1967.276,2642.458,4815.493
8/3/2013 18:45,16.77712,16.98756,15.02634,13.76429,13.25764,12.39308,14.67537,13.161,783.7143,1949.406,2640.791,4848.338
8/3/2013 19:00,16.47093,16.79315,15.04759,13.76653,13.26866,12.40048,14.67522,13.16132,779.8328,1944.345,2622.999,4782.816
8/3/2013 19:15,16.14973,16.60585,15.06118,13.75905,13.2919,12.40618,14.68607,13.16625,785.5168,1929.411,2640.065,4826.033
8/3/2013 19:30,15.86567,16.43429,15.07976,13.75773,13.3096,12.41944,14.69095,13.17744,781.4205,1919.58,2638.25,4763.933
8/3/2013 19:45,15.57295,16.26292,15.09631,13.7493,13.31903,12.43038,14.68901,13.17968,779.6901,1902.549,2618.032,4791.802
8/3/2013 20:00,15.26264,16.09408,15.10005,13.7437,13.33822,12.43461,14.6918,13.18954,783.7885,1898.906,2609.835,4793.259
8/3/2013 20:15,14.94475,15.92726,15.11293,13.74095,13.35277,12.46319,14.69294,13.19645,785.6124,1887.984,2614.397,4797.829
8/3/2013 20:30,14.62877,15.76593,15.12719,13.73907,13.38101,12.47204,14.7021,13.20955,789.0879,1879.639,2602.059,4755.475
8/3/2013 20:45,14.39102,15.61539,15.14247,13.74213,13.39438,12.47605,14.70733,13.20964,785.8719,1869.349,2601.84,4796.306
8/3/2013 21:00,14.15544,15.4673,15.15882,13.74648,13.40131,12.49077,14.70689,13.2095,782.7673,1857.524,2571.507,4737.965
8/3/2013 21:15,13.94117,15.32654,15.16565,13.7467,13.41012,12.51133,14.70732,13.21005,778.863,1845.984,2589.589,4791.433
8/3/2013 21:30,13.74089,15.19165,15.16544,13.7467,13.43182,12.51635,14.71215,13.21153,780.412,1838.15,2543.673,4738.047
8/3/2013 21:45,13.54841,15.06034,15.16459,13.74687,13.44952,12.52024,14.72801,13.22051,777.2234,1829.951,2551.691,4714.724
8/3/2013 22:00,13.40301,14.94211,15.15764,13.74965,13.45412,12.52348,14.73137,13.23631,775.8568,1820.293,2559.344,4748.615
8/3/2013 22:15,13.2637,14.82875,15.14998,13.75026,13.45857,12.53614,14.73701,13.23901,774.5813,1816.194,2538.936,4720.373
8/3/2013 22:30,13.12751,14.72059,15.14612,13.75288,13.46297,12.55414,14.73711,13.23892,765.3859,1795.345,2541.507,4732.255
8/3/2013 22:45,13.01838,14.61778,15.13737,13.75435,13.46654,12.55977,14.74233,13.23887,764.1155,1789.162,2510.548,4705.866
8/3/2013 23:00,12.91826,14.51779,15.12404,13.75284,13.46985,12.56262,14.75131,13.23891,762.9293,1777.223,2544.434,4744.666
8/3/2013 23:15,12.81728,14.42267,15.11879,13.75294,13.47321,12.56537,14.75146,13.23891,760.951,1774.732,2554.908,4677.407
8/3/2013 23:30,12.72275,14.32952,15.09996,13.75426,13.47638,12.56808,14.75197,13.23887,759.1968,1763.684,2547.847,4679.283
8/3/2013 23:45,12.6454,14.23945,15.08304,13.75224,13.47945,12.58434,14.75243,13.23893,757.2113,1754.799,2507.819,4650.608
8/4/2013 0:00,12.66476,14.16786,15.07098,13.75174,13.47834,12.58737,14.75275,13.23895,758.2787,1739.248,2518.12,4629.31
8/4/2013 0:15,12.77308,14.12882,15.05155,13.7525,13.47469,12.57401,14.75328,13.23892,747.0498,1740.292,2516.043,4677.103
8/4/2013 0:30,12.87613,14.10192,15.03785,13.75532,13.46716,12.57481,14.75366,13.23884,747.6334,1733.97,2512.763,4631.572
8/4/2013 0:45,12.93376,14.07787,15.02351,13.76227,13.45572,12.57553,14.75496,13.23863,745.0723,1720.554,2496.511,4645.541
8/4/2013 1:00,12.92541,14.04118,15.00144,13.76331,13.456,12.57664,14.76737,13.2386,748.7997,1713.065,2508.693,4636.563
8/4/2013 1:15,12.8607,13.99602,14.98233,13.76451,13.45816,12.578,14.76517,13.23675,743.2415,1709.965,2475.71,4664.255
8/4/2013 1:30,12.75336,13.93516,14.96222,13.76755,13.46311,12.57984,14.7689,13.23802,744.2436,1706.594,2497.393,4598.658
8/4/2013 1:45,12.72538,13.88527,14.93801,13.7674,13.46496,12.58136,14.77002,13.23848,740.6905,1699.033,2478.99,4606.675
