DateTime,VWC12cm,Temp12cm,EC12cm,VWC30cm,Temp30cm,EC30cm,VWC65cm,Temp65cm,EC65cm,Voltage11cm,Voltage29cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2012 0:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 0:10,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.03,714.1,773.4
1/1/2012 0:20,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,713.4,774.1
1/1/2012 0:30,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 0:40,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,714.1,774.1
1/1/2012 0:50,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.03,714.1,773.4
1/1/2012 1:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 1:10,-9999,-9999,-9999,0.225,1.4,0.13,0.185,2.1,0.03,713.4,773.4
1/1/2012 1:20,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,713.4,773.4
1/1/2012 1:30,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,714.1,773.4
1/1/2012 1:40,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,714.1,772.7
1/1/2012 1:50,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 2:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 2:10,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 2:20,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.03,714.1,773.4
1/1/2012 2:30,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 2:40,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.03,714.1,773.4
1/1/2012 2:50,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.04,713.4,773.4
1/1/2012 3:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,714.1,773.4
1/1/2012 3:10,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 3:20,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 3:30,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,714.1,773.4
1/1/2012 3:40,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,714.1,773.4
1/1/2012 3:50,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.03,713.4,773.4
1/1/2012 4:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,713.4,773.4
1/1/2012 4:10,-9999,-9999,-9999,0.225,1.4,0.13,0.185,2.1,0.04,713.4,772.7
1/1/2012 4:20,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 4:30,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,774.1
1/1/2012 4:40,-9999,-9999,-9999,0.225,1.4,0.13,0.185,2.1,0.03,713.4,772.7
1/1/2012 4:50,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.04,714.1,773.4
1/1/2012 5:00,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 5:10,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.04,713.4,772.7
1/1/2012 5:20,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.04,714.1,773.4
1/1/2012 5:30,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 5:40,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 5:50,-9999,-9999,-9999,0.225,1.4,0.13,0.184,2.1,0.03,713.4,773.4
1/1/2012 6:00,-9999,-9999,-9999,0.224,1.4,0.13,0.185,2.1,0.03,714.1,773.4
1/1/2012 6:10,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 6:20,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.04,713.4,773.4
1/1/2012 6:30,-9999,-9999,-9999,0.224,1.4,0.13,0.184,2.1,0.03,713.4,772.7
1/1/2012 6:40,-9999,-9999,-9999,0.225,1.4,0.13,0.185,2.1,0.03,713.4,773.4
