TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2014 0:00,-2.369,-0.654,0.499,2.135,13.434,11.821,14.06,12.559,10010.72,4825.784,44.54,20012.86
1/1/2014 0:15,-2.394,-0.689,0.499,2.133,13.436,11.814,14.048,12.548,10010.51,4829.15,43.627,20013.35
1/1/2014 0:30,-2.392,-0.718,0.499,2.133,13.426,11.797,14.04,12.532,10010.08,4817.944,43.99,20013.22
1/1/2014 0:45,-2.368,-0.742,0.499,2.133,13.419,11.801,14.036,12.544,10009.93,4817.603,45.814,20014.02
1/1/2014 1:00,-2.372,-0.769,0.499,2.13,13.419,11.801,14.03,12.557,10009.77,4823.55,45.631,20012.79
1/1/2014 1:15,-2.362,-0.792,0.493,2.123,13.418,11.802,14.031,12.539,10009.77,4811.592,42.345,20014.61
1/1/2014 1:30,-2.371,-0.818,0.488,2.117,13.419,11.803,14.031,12.536,10009.58,4818.437,44.353,20015.52
1/1/2014 1:45,-2.423,-0.844,0.485,2.111,13.422,11.805,14.029,12.548,10009.68,4817.433,43.806,20016.62
1/1/2014 2:00,-2.499,-0.88,0.476,2.111,13.418,11.806,14.023,12.542,10009.58,4810.223,45.631,20015.34
1/1/2014 2:15,-2.581,-0.916,0.477,2.112,13.415,11.785,14.012,12.533,10009.86,4812.687,44.171,20016.07
1/1/2014 2:30,-2.668,-0.958,0.47,2.113,13.415,11.806,14.012,12.553,10009.77,4799.911,43.806,20013.7
1/1/2014 2:45,-2.744,-1,0.457,2.108,13.42,11.817,14.019,12.574,10009.78,4807.353,46.179,20012.26
1/1/2014 3:00,-2.828,-1.044,0.455,2.103,13.428,11.82,14.02,12.569,10010.6,4800.078,44.905,20014.08
1/1/2014 3:15,-2.928,-1.092,0.447,2.1,13.436,11.801,14.022,12.543,10011.26,4809.657,43.448,20014.3
1/1/2014 3:30,-2.998,-1.138,0.435,2.092,13.44,11.806,14.023,12.546,10012.22,4801.952,45.825,20016.23
1/1/2014 3:45,-3.03,-1.176,0.434,2.091,13.432,11.814,14.023,12.546,10012.87,4801.668,44.003,20016.79
1/1/2014 4:00,-3.019,-1.206,0.429,2.091,13.431,11.821,14.02,12.56,10012.92,4804.702,45.646,20017.8
1/1/2014 4:15,-3.049,-1.235,0.414,2.091,13.433,11.815,14.025,12.545,10013.1,4786.943,43.09,20018.16
1/1/2014 4:30,-3.136,-1.274,0.412,2.091,13.433,11.811,14.021,12.531,10013.01,4794.431,45.829,20017.98
1/1/2014 4:45,-3.199,-1.315,0.402,2.091,13.431,11.814,14.013,12.509,10013.01,4793.7,43.455,20017.25
1/1/2014 5:00,-3.234,-1.347,0.396,2.09,13.434,11.808,14.013,12.508,10013.01,4783.292,43.821,20017.44
1/1/2014 5:15,-3.263,-1.38,0.398,2.089,13.436,11.803,14.013,12.506,10013.01,4788.497,45.281,20016.89
1/1/2014 5:30,-3.275,-1.407,0.394,2.084,13.424,11.801,14.007,12.507,10013.01,4783.75,46.194,20017.62
1/1/2014 5:45,-3.311,-1.438,0.379,2.08,13.426,11.817,14.009,12.51,10013.01,4785.94,46.194,20016.71
1/1/2014 6:00,-3.382,-1.472,0.377,2.079,13.429,11.818,14.013,12.52,10013.01,4781.467,43.273,20017.25
1/1/2014 6:15,-3.447,-1.51,0.369,2.081,13.423,11.804,14.001,12.512,10013.01,4770.694,43.273,20016.52
