TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(115cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(115cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(115cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.721,1.835,2.861,5.234,19.845,19.686,21.977,19.165,1494.676,2888.923,3396.353,2755.686
1/1/2016 0:15,0.72,1.832,2.858,5.23,19.834,19.685,21.986,19.182,1493.491,2872.07,3374.457,2744.765
1/1/2016 0:30,0.718,1.829,2.856,5.228,19.836,19.684,22,19.177,1488.988,2849.581,3391.321,2734.672
1/1/2016 0:45,0.717,1.829,2.855,5.227,19.834,19.683,22.001,19.189,1481.094,2836.722,3381.87,2714.17
1/1/2016 1:00,0.716,1.827,2.853,5.225,19.83,19.683,22.001,19.221,1480.958,2819.05,3364.819,2712.811
1/1/2016 1:15,0.715,1.827,2.853,5.225,19.829,19.683,22.001,19.218,1487.574,2814.164,3345.401,2714.767
1/1/2016 1:30,0.715,1.826,2.852,5.224,19.831,19.684,22.001,19.233,1481.149,2798.951,3335.454,2706.846
1/1/2016 1:45,0.715,1.827,2.853,5.224,19.839,19.683,22.015,19.266,1466.175,2780.841,3332.126,2706.954
1/1/2016 2:00,0.716,1.827,2.853,5.225,19.835,19.684,22.023,19.283,1463.275,2773.935,3305.032,2684.918
1/1/2016 2:15,0.717,1.827,2.853,5.226,19.847,19.684,22.042,19.308,1458.092,2747.978,3288.68,2674.535
1/1/2016 2:30,0.718,1.826,2.854,5.224,19.849,19.685,22.043,19.341,1445.93,2737.408,3272.57,2680.457
1/1/2016 2:45,0.72,1.826,2.85,5.219,19.851,19.686,22.044,19.378,1438.685,2726.832,3228.931,2663.408
1/1/2016 3:00,0.721,1.824,2.844,5.216,19.85,19.689,22.063,19.428,1426.562,2712.692,3199.239,2636.415
1/1/2016 3:15,0.718,1.823,2.84,5.214,19.851,19.705,22.084,19.448,1428.6,2697.626,3175.436,2642.308
1/1/2016 3:30,0.709,1.82,2.839,5.211,19.852,19.707,22.087,19.46,1440.189,2692.551,3150.681,2629.759
1/1/2016 3:45,0.703,1.818,2.84,5.213,19.853,19.708,22.087,19.454,1444.929,2693.373,3165.993,2609.894
1/1/2016 4:00,0.703,1.817,2.841,5.214,19.853,19.708,22.087,19.475,1453.348,2696.992,3125.241,2608.681
1/1/2016 4:15,0.708,1.818,2.842,5.215,19.852,19.708,22.087,19.498,1448.511,2684.129,3123.586,2599.92
1/1/2016 4:30,0.709,1.815,2.842,5.214,19.852,19.708,22.087,19.521,1442.635,2675.665,3099.616,2592.916
1/1/2016 4:45,0.704,1.816,2.842,5.215,19.853,19.708,22.087,19.512,1454.246,2674.365,3090.215,2557.256
1/1/2016 5:00,0.704,1.816,2.843,5.215,19.853,19.708,22.087,19.458,1465.471,2684.692,3101.549,2563.845
1/1/2016 5:15,0.688,1.816,2.843,5.215,19.854,19.708,22.087,19.46,1471.672,2683.786,3116.32,2550.727
1/1/2016 5:30,0.683,1.816,2.843,5.21,19.855,19.708,22.087,19.446,1474.413,2693.46,3097.197,2550.74
1/1/2016 5:45,0.683,1.816,2.84,5.203,19.86,19.708,22.087,19.457,1458.92,2686.443,3101.025,2542.173
1/1/2016 6:00,0.682,1.816,2.835,5.199,19.855,19.708,22.087,19.458,1472.682,2684.073,3094.463,2510.458
1/1/2016 6:15,0.673,1.816,2.832,5.195,19.857,19.708,22.087,19.405,1480.61,2685.987,3093.187,2520.301
1/1/2016 6:30,0.661,1.816,2.83,5.193,19.875,19.717,22.087,19.402,1471.314,2692.823,3111.961,2543.814
1/1/2016 6:45,0.661,1.816,2.826,5.193,19.875,19.728,22.088,19.407,1468.398,2693.552,3096.103,2523.399
1/1/2016 7:00,0.661,1.816,2.823,5.193,19.875,19.728,22.088,19.432,1456.641,2675.78,3082.433,2511.004
1/1/2016 7:15,0.661,1.816,2.821,5.193,19.875,19.729,22.088,19.428,1453.634,2671.77,3073.137,2512.098
1/1/2016 7:30,0.661,1.816,2.821,5.193,19.89,19.729,22.115,19.448,1431.396,2645.796,3040.51,2502.255
1/1/2016 7:45,0.661,1.816,2.821,5.193,19.894,19.728,22.129,19.449,1436.318,2625.017,3046.16,2501.891
1/1/2016 8:00,0.661,1.816,2.821,5.193,19.894,19.736,22.129,19.462,1448.804,2614.536,3049.441,2487.126
1/1/2016 8:15,0.676,1.816,2.821,5.193,19.893,19.749,22.129,19.446,1457.993,2609.223,3047.222,2488.559
1/1/2016 8:30,0.717,1.816,2.828,5.193,19.891,19.758,22.128,19.44,1447.046,2594.803,3024.962,2472.135
1/1/2016 8:45,0.729,1.816,2.832,5.193,19.894,19.77,22.137,19.469,1466.266,2602.35,3029.316,2462.094
1/1/2016 9:00,0.734,1.809,2.827,5.185,19.907,19.768,22.157,19.514,1462.089,2591.392,3002.545,2455.251
1/1/2016 9:15,0.752,1.81,2.829,5.18,19.904,19.767,22.165,19.556,1443.832,2574.577,3001.351,2448.05
1/1/2016 9:30,0.779,1.821,2.83,5.181,19.901,19.773,22.164,19.568,1445.952,2570.035,2996.096,2455.458
1/1/2016 9:45,0.802,1.826,2.83,5.187,19.912,19.783,22.176,19.609,1428.144,2540.715,2966.854,2442.081
1/1/2016 10:00,0.82,1.825,2.829,5.19,19.914,19.781,22.196,19.663,1423.042,2512.114,2934.61,2438.434
1/1/2016 10:15,0.923,1.826,2.827,5.192,19.891,19.793,22.199,19.687,1425.41,2510.201,2906.923,2424.409
1/1/2016 10:30,1.09,1.842,2.835,5.197,19.875,19.799,22.198,19.706,1407.924,2505.921,2933.152,2439.163
1/1/2016 10:45,1.22,1.879,2.874,5.24,19.871,19.799,22.216,19.716,1378.303,2487.941,2896.496,2421.821
1/1/2016 11:00,1.216,1.904,2.904,5.271,19.89,19.806,22.224,19.746,1394.96,2459.683,2869.115,2414.351
1/1/2016 11:15,1.219,1.906,2.904,5.273,19.898,19.799,22.216,19.749,1391.048,2462.681,2850.164,2416.636
1/1/2016 11:30,1.174,1.893,2.892,5.251,19.904,19.793,22.21,19.738,1381.467,2467.865,2837.517,2398.738
1/1/2016 11:45,1.096,1.871,2.874,5.232,19.907,19.793,22.209,19.784,1355.985,2450.668,2747.259,2377.089
1/1/2016 12:00,1.062,1.874,2.877,5.236,19.91,19.794,22.209,19.801,1363.902,2439.489,2717.981,2365.273
1/1/2016 12:15,1.1,1.889,2.892,5.255,19.911,19.796,22.212,19.812,1373.583,2443.957,2674.388,2381.277
