TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(60cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(60cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,2.761,4.073,4.711,4.645,19.372,20.034,16.693,17.878,5893.804,9939.949,5819.989,880.672
1/1/2017 0:15,2.757,4.061,4.711,4.645,19.377,20.059,16.679,17.875,6028.584,9891.343,5813.069,874.287
1/1/2017 0:30,2.742,4.052,4.701,4.645,19.388,20.094,16.655,17.865,6349.861,9837.668,5854.406,848.023
1/1/2017 0:45,2.74,4.051,4.691,4.638,19.374,20.119,16.637,17.837,6277.213,9798.428,5796.696,855.552
1/1/2017 1:00,2.74,4.042,4.688,4.635,19.373,20.139,16.617,17.834,6176.747,9769.653,5803.65,863.896
1/1/2017 1:15,2.735,4.032,4.668,4.636,19.374,20.156,16.611,17.786,6079.534,9704.13,5791.838,848.575
1/1/2017 1:30,2.73,4.03,4.666,4.635,19.374,20.156,16.592,17.743,6054.177,9654.832,5795.399,828.879
1/1/2017 1:45,2.726,4.03,4.653,4.633,19.361,20.17,16.575,17.695,6093.583,9570.405,5762.976,854.308
1/1/2017 2:00,2.719,4.025,4.645,4.63,19.354,20.177,16.559,17.613,5979.633,9535.459,5819.404,825.79
1/1/2017 2:15,2.719,4.014,4.646,4.624,19.354,20.177,16.547,17.605,5970.382,9468.262,5814.071,813.583
1/1/2017 2:30,2.713,4.008,4.645,4.623,19.355,20.178,16.535,17.582,6071.057,9445.72,5825.316,841.887
1/1/2017 2:45,2.708,4.004,4.646,4.615,19.339,20.178,16.529,17.567,5954.782,9363.9,5931.055,813.633
1/1/2017 3:00,2.702,3.998,4.641,4.61,19.335,20.178,16.51,17.526,5754.07,9319.157,5887.119,808.869
1/1/2017 3:15,2.698,3.991,4.637,4.611,19.335,20.179,16.496,17.485,5507.408,9292.354,5733.452,764.363
1/1/2017 3:30,2.694,3.988,4.636,4.603,19.336,20.159,16.485,17.451,5625.858,9247.818,5470.627,627.66
1/1/2017 3:45,2.689,3.989,4.634,4.604,19.328,20.153,16.468,17.419,5597.414,9162.474,5195.964,349.891
1/1/2017 4:00,2.681,3.976,4.628,4.613,19.317,20.14,16.456,17.391,5603.222,9126.646,4349.778,48.733
1/1/2017 4:15,2.678,3.969,4.628,4.628,19.316,20.14,16.446,17.334,5652.158,9039.747,3602.867,32.67
1/1/2017 4:30,2.663,3.966,4.629,4.634,19.297,20.14,16.43,17.333,5554.966,8987.316,2649.901,31.32
1/1/2017 4:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 5:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 5:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 5:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 5:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 6:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 6:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 6:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 6:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 7:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 7:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 7:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 7:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 8:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 8:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 8:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 8:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 9:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 9:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 9:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 9:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 10:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 10:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 10:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 10:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 11:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 11:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 11:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 11:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 12:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 12:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 12:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 12:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 13:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 13:15,2.577,3.745,4.669,4.555,19.152,20.075,16.314,17.339,3379.18,7470.193,4726.855,409.05
1/1/2017 13:30,2.599,3.764,4.689,4.572,19.16,20.055,16.313,17.337,3389.687,7427.041,5844.067,740.684
1/1/2017 13:45,2.625,3.778,4.699,4.591,19.157,20.032,16.312,17.335,3390.581,7406.818,5879.784,798.791
1/1/2017 14:00,2.64,3.795,4.716,4.607,19.155,20.03,16.329,17.334,3387.197,7372.161,5888.42,807.123
1/1/2017 14:15,2.637,3.784,4.707,4.607,19.145,20.031,16.331,17.334,3395.302,7381.067,5894.96,764.408
1/1/2017 14:30,2.637,3.774,4.706,4.593,19.152,20.031,16.331,17.341,3376.684,7384.351,5882.183,840.886
1/1/2017 14:45,2.637,3.771,4.703,4.585,19.156,20.032,16.331,17.371,3382.342,7388.458,5888.206,1038.741
1/1/2017 15:00,2.637,3.769,4.706,4.585,19.156,20.028,16.331,17.374,3379.148,7361.262,5896.237,1071.595
1/1/2017 15:15,2.637,3.769,4.706,4.585,19.157,20.017,16.331,17.374,3382.342,7350.95,5929.639,1194.616
1/1/2017 15:30,2.636,3.762,4.704,4.584,19.163,20.029,16.331,17.374,3372.186,7335.744,5872.647,1405.237
1/1/2017 15:45,2.635,3.752,4.696,4.58,19.176,20.031,16.331,17.375,3352.08,7318.615,5862.74,1505.064
1/1/2017 16:00,2.625,3.745,4.695,4.566,19.177,20.033,16.331,17.375,3343.734,7322.558,5353.588,1255.212
1/1/2017 16:15,2.615,3.735,4.695,4.563,19.178,20.034,16.331,17.381,3327.727,7300.529,3748.793,276.821
1/1/2017 16:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 16:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 17:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 17:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 17:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 17:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 18:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 18:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 18:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 18:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 19:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 19:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 19:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 19:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 20:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 20:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 20:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 20:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 21:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 21:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 21:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 21:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 22:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 22:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 22:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 22:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2017 23:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
