TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(80cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(80cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(80cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.893,2.769,4.519,4.619,19.706,20.056,13.359,14.152,1096.731,3064.616,788.429,1796.424
1/1/2016 0:15,0.893,2.77,4.519,4.619,19.705,19.291,13.358,14.135,1090.992,3045.484,797.722,1776.016
1/1/2016 0:30,0.895,2.771,4.518,4.619,19.704,18.805,13.358,14.135,1085.708,3043.662,783.328,1780.936
1/1/2016 0:45,0.905,2.77,4.516,4.619,19.704,18.491,13.358,14.124,1075.868,3041.749,773.488,1782.029
1/1/2016 1:00,0.915,2.771,4.515,4.619,19.702,18.29,13.357,14.114,1059.651,3031.727,796.447,1784.944
1/1/2016 1:15,0.922,2.772,4.513,4.619,19.695,18.162,13.358,14.114,1052.363,3027.627,799.544,1772.372
1/1/2016 1:30,0.916,2.77,4.511,4.619,19.702,18.076,13.358,14.114,1048.445,3022.89,801.549,1775.105
1/1/2016 1:45,0.914,2.769,4.509,4.619,19.702,18.027,13.358,14.114,1030.224,3012.413,791.163,1772.918
1/1/2016 2:00,0.914,2.768,4.509,4.618,19.702,17.987,13.358,14.114,1020.02,3008.222,788.247,1774.376
1/1/2016 2:15,0.907,2.767,4.509,4.613,19.703,17.982,13.358,14.114,1007.265,2997.107,770.755,1794.237
1/1/2016 2:30,0.905,2.767,4.509,4.61,19.703,17.953,13.358,14.108,992.871,2990.092,785.514,1781.847
1/1/2016 2:45,0.911,2.767,4.509,4.609,19.703,17.946,13.358,14.095,979.114,2978.157,784.603,1790.593
1/1/2016 3:00,0.914,2.767,4.509,4.609,19.703,17.945,13.358,14.081,970.823,2974.421,768.933,1791.322
1/1/2016 3:15,0.913,2.767,4.509,4.608,19.703,17.945,13.358,14.074,960.437,2968.682,781.505,1782.393
1/1/2016 3:30,0.909,2.767,4.509,4.608,19.704,17.946,13.358,14.075,953.422,2961.94,793.896,1798.246
1/1/2016 3:45,0.909,2.767,4.509,4.608,19.704,17.946,13.358,14.075,947.682,2964.035,761.098,1791.322
1/1/2016 4:00,0.914,2.767,4.508,4.608,19.704,17.947,13.359,14.075,951.053,2953.832,779.683,1792.051
1/1/2016 4:15,0.921,2.767,4.508,4.608,19.704,17.947,13.359,14.075,950.871,2956.2,765.471,1789.318
1/1/2016 4:30,0.925,2.767,4.503,4.608,19.703,17.943,13.359,14.074,955.973,2954.742,773.124,1792.779
1/1/2016 4:45,0.922,2.767,4.5,4.608,19.703,17.918,13.359,14.06,959.799,2954.833,766.382,1798.064
1/1/2016 5:00,0.908,2.767,4.499,4.607,19.704,17.912,13.359,14.056,972.554,2958.933,766.017,1798.064
1/1/2016 5:15,0.892,2.767,4.499,4.604,19.707,17.944,13.36,14.056,981.756,2953.285,752.534,1779.842
1/1/2016 5:30,0.882,2.767,4.498,4.6,19.708,17.948,13.361,14.057,979.387,2942.808,753.08,1789.318
1/1/2016 5:45,0.872,2.768,4.499,4.598,19.713,17.948,13.361,14.057,975.379,2942.99,770.208,1779.842
1/1/2016 6:00,0.873,2.769,4.5,4.6,19.709,17.921,13.36,14.057,983.942,2950.37,759.093,1786.766
1/1/2016 6:15,0.87,2.769,4.501,4.6,19.711,17.931,13.36,14.057,999.704,2958.478,758.547,1793.873
1/1/2016 6:30,0.862,2.767,4.497,4.6,19.729,17.949,13.361,14.057,1006.81,2949.914,759.64,1806.81
1/1/2016 6:45,0.853,2.765,4.496,4.601,19.73,17.949,13.361,14.05,1008.905,2950.643,772.213,1799.703
1/1/2016 7:00,0.854,2.763,4.493,4.602,19.73,17.95,13.375,14.038,998.793,2935.246,760.551,1796.97
1/1/2016 7:15,0.851,2.761,4.492,4.602,19.732,17.951,13.381,14.038,987.404,2928.048,759.458,1797.699
1/1/2016 7:30,0.843,2.762,4.494,4.604,19.733,17.951,13.381,14.038,972.372,2919.575,753.263,1771.825
1/1/2016 7:45,0.85,2.762,4.494,4.604,19.739,17.954,13.392,14.039,957.522,2905.819,758.547,1785.127
1/1/2016 8:00,0.856,2.762,4.493,4.603,19.751,17.982,13.399,14.039,947.682,2887.962,757.089,1789.318
1/1/2016 8:15,0.877,2.764,4.492,4.602,19.748,17.988,13.399,14.038,945.587,2885.958,751.258,1797.152
1/1/2016 8:30,0.904,2.77,4.49,4.6,19.745,17.986,13.398,14.037,939.574,2878.851,755.631,1791.868
1/1/2016 8:45,0.937,2.768,4.491,4.598,19.75,17.986,13.397,14.037,935.565,2872.292,754.174,1779.114
1/1/2016 9:00,0.968,2.767,4.495,4.597,19.758,17.984,13.396,14.036,934.199,2867.372,746.885,1792.051
1/1/2016 9:15,0.99,2.77,4.498,4.597,19.754,17.982,13.395,14.034,938.197,2857.32,756.352,1803.875
1/1/2016 9:30,1.066,2.778,4.498,4.597,19.749,17.983,13.397,14.034,927.94,2850.316,763.338,1785.741
1/1/2016 9:45,1.143,2.782,4.496,4.599,19.743,18.011,13.412,14.033,919.229,2836.741,736.986,1809.314
1/1/2016 10:00,1.14,2.783,4.494,4.601,19.757,18.013,13.415,14.029,915.757,2827.142,744.627,1795.448
1/1/2016 10:15,1.126,2.782,4.499,4.601,19.757,18.013,13.419,14.028,920.492,2826.231,767.942,1804.372
1/1/2016 10:30,1.138,2.787,4.5,4.599,19.756,18.012,13.423,14.018,920.484,2834.221,756.096,1802.717
1/1/2016 10:45,1.199,2.787,4.497,4.596,19.752,18.012,13.426,14.009,923.397,2828.295,745.347,1781.949
1/1/2016 11:00,1.334,2.796,4.506,4.597,19.738,18.012,13.426,14.009,928.395,2823.708,747.889,1785.57
1/1/2016 11:15,1.319,2.8,4.513,4.603,19.757,18.007,13.422,14.005,938.25,2829.682,761.634,1779.091
1/1/2016 11:30,1.297,2.824,4.538,4.615,19.758,18.004,13.419,14.003,964.75,2842.737,748.137,1789.885
1/1/2016 11:45,1.301,2.828,4.532,4.613,19.758,18.004,13.42,14.003,981.389,2848.421,755.041,1780.206
1/1/2016 12:00,1.293,2.819,4.526,4.605,19.758,18.004,13.42,14.004,989.579,2858.886,737.93,1786.394
1/1/2016 12:15,1.323,2.854,4.575,4.619,19.756,18.002,13.417,14.003,1007.327,2867.987,732.287,1760.911
1/1/2016 12:30,1.41,2.9,4.618,4.629,19.749,17.997,13.414,14.001,1035.177,2874.449,743.39,1781.115
1/1/2016 12:45,1.526,2.933,4.645,4.642,19.74,17.994,13.411,13.998,1049.193,2872.174,731.195,1755.086
1/1/2016 13:00,1.547,2.973,4.68,4.654,19.737,17.99,13.425,13.997,1062.298,2899.022,740.66,1762.003
1/1/2016 13:15,1.509,2.957,4.638,4.646,19.737,17.982,13.427,13.982,1086.508,2915.951,747.941,1754.722
1/1/2016 13:30,1.435,2.902,4.577,4.624,19.739,17.971,13.429,13.975,1103.783,2932.531,731.244,1762.777
1/1/2016 13:45,1.38,2.866,4.553,4.616,19.742,17.973,13.43,13.977,1121.486,2942.343,745.23,1752.521
1/1/2016 14:00,1.348,2.852,4.542,4.609,19.746,17.976,13.43,13.975,1143.918,2955.128,751.751,1769.8
1/1/2016 14:15,1.339,2.843,4.535,4.61,19.735,17.96,13.418,13.961,1150.033,2976.835,729.01,1760.545
1/1/2016 14:30,1.346,2.845,4.537,4.614,19.73,17.96,13.415,13.96,1166.598,2982.48,754.494,1755.995
