DateTime,Pit1_ORP_5,Pit1_ORP_10,Pit1_ORP_30,Pit1_ORP_60
MST,mV,mV,mV,mV
1/1/2017 0:00,522.4,612.2,476,591.2
1/1/2017 0:15,522.4,612.2,476.3,591.2
1/1/2017 0:30,522.7,612.2,476.3,591.9
1/1/2017 0:45,522.7,612.2,476.6,591.8
1/1/2017 1:00,523.1,612.2,476.6,591.8
1/1/2017 1:15,523.1,612.2,477,591.8
1/1/2017 1:30,524.4,613.6,478.3,593.2
1/1/2017 1:45,522.8,612.2,477,591.9
1/1/2017 2:00,523.7,613.2,478,592.5
1/1/2017 2:15,522.7,612.2,477,591.9
1/1/2017 2:30,523.4,612.2,477.3,591.9
1/1/2017 2:45,523.8,612.9,478,592.6
1/1/2017 3:00,522.4,611.9,477,591.2
1/1/2017 3:15,523.4,612.5,478,592.2
1/1/2017 3:30,523.4,612.2,477.7,591.9
1/1/2017 3:45,523.8,613.3,478.7,592.6
1/1/2017 4:00,523.1,612.2,477.7,591.9
1/1/2017 4:15,523.5,612.3,478,592.3
1/1/2017 4:30,523.4,612.2,478,591.9
1/1/2017 4:45,523.5,612.3,478,592.3
1/1/2017 5:00,523.5,612.3,478,591.9
1/1/2017 5:15,523.5,612.3,478.1,591.9
1/1/2017 5:30,523.5,612.3,478.4,591.9
1/1/2017 5:45,523.1,611.9,478.1,591.9
1/1/2017 6:00,522.8,611.9,478.1,591.9
1/1/2017 6:15,522.8,611.9,478.1,591.9
1/1/2017 6:30,523.1,611.9,478.4,591.9
1/1/2017 6:45,523.8,612.9,479.4,592.6
1/1/2017 7:00,526.5,615,481.8,595.3
1/1/2017 7:15,524.5,612.9,479.4,593.6
1/1/2017 7:30,523.8,612.6,479.1,592.6
1/1/2017 7:45,523.8,612.9,479.4,593.3
1/1/2017 8:00,524.1,612.9,479.4,593.3
1/1/2017 8:15,496.4,637,527.9,574.3
1/1/2017 8:30,476.7,601.8,502.1,498.7
1/1/2017 8:45,620,708.2,567.2,682.7
1/1/2017 9:00,453.6,527.2,406.8,572.9
1/1/2017 9:15,538.3,622.3,481.4,606.8
1/1/2017 9:30,549.1,601,454.3,613.5
1/1/2017 9:45,545.1,632.2,488.8,612.8
1/1/2017 10:00,533.5,619.2,478.9,602.2
1/1/2017 10:15,534.1,622.2,486.7,602.2
1/1/2017 10:30,539.6,624.6,482,606.6
1/1/2017 10:45,530.7,619.2,485.3,600.2
1/1/2017 11:00,543.9,632.3,497.2,612.7
1/1/2017 11:15,530.3,618.7,485.6,600.1
1/1/2017 11:30,493.8,575.7,462.2,560.5
1/1/2017 11:45,541.2,629.2,494.7,609.9
1/1/2017 12:00,550.3,631.3,481.5,617.4
1/1/2017 12:15,327.4,480.9,409.1,365.4
1/1/2017 12:30,537.5,625.6,490.8,606
1/1/2017 12:45,563.9,650,503,631.4
1/1/2017 13:00,567.3,654.1,511.8,634.4
1/1/2017 13:15,562.9,650,512.5,629.3
1/1/2017 13:30,555.5,643.2,506,622.2
1/1/2017 13:45,558.5,644.2,498.9,625.6
1/1/2017 14:00,547.7,630,484,615.4
1/1/2017 14:15,560.6,648.7,511.8,629
1/1/2017 14:30,552.4,639.5,499.9,622.9
1/1/2017 14:45,559.5,645.9,505.3,627.3
1/1/2017 15:00,574.1,660.2,514.8,640.5
1/1/2017 15:15,581.6,664.6,508.7,648.3
1/1/2017 15:30,351.9,494.8,415.6,371.8
1/1/2017 15:45,617.9,695.1,522.7,683.3
1/1/2017 16:00,668.1,716.5,518,728.7
1/1/2017 16:15,524.7,613.2,478.3,594.5
1/1/2017 16:30,528.1,616.2,481.4,597.6
1/1/2017 16:45,526.8,615.2,480,596.2
1/1/2017 17:00,528.5,616.9,481.4,597.9
1/1/2017 17:15,525.1,613.5,478.3,594.9
1/1/2017 17:30,524.1,612.2,477.3,593.9
1/1/2017 17:45,527.5,615.9,480.4,596.9
1/1/2017 18:00,526.8,615,479.7,596.7
1/1/2017 18:15,526.2,614.3,479.1,596
1/1/2017 18:30,526.2,614.6,479.1,596
1/1/2017 18:45,526.2,614.3,478.7,596
1/1/2017 19:00,526.2,614.3,478.7,596
1/1/2017 19:15,525.8,614.3,478.4,595.3
1/1/2017 19:30,526.5,614.3,478.1,595.3
1/1/2017 19:45,526.2,614.3,478.7,596
1/1/2017 20:00,525.5,613.6,478.1,595.3
1/1/2017 20:15,525.5,613.6,478.1,595.3
1/1/2017 20:30,525.5,613.6,478.1,595.3
1/1/2017 20:45,525.5,613.6,478.1,595.3
1/1/2017 21:00,525.5,613.6,478.1,595.3
1/1/2017 21:15,525.2,613.6,478.1,595.3
1/1/2017 21:30,525.2,613.6,478.1,595.3
1/1/2017 21:45,525.2,613.6,478.1,595.3
1/1/2017 22:00,525.2,613.6,478.1,595.3
1/1/2017 22:15,525.2,613.6,477.7,595.3
1/1/2017 22:30,525.2,613.6,478.1,595.3
1/1/2017 22:45,525.2,613.3,477.7,595.3
1/1/2017 23:00,525.2,613.3,477.7,595.3
1/1/2017 23:15,525.2,613.6,477.7,595.3
1/1/2017 23:30,525.2,613.6,477.7,595.3
1/1/2017 23:45,525.8,614.3,478.7,596.3
1/2/2017 0:00,525.2,613.3,477.7,595.3
1/2/2017 0:15,525.2,613.3,477.4,595.3
1/2/2017 0:30,525.2,613.3,477.4,595.3
1/2/2017 0:45,525.2,613.6,477.7,596
1/2/2017 1:00,525.2,613.3,477.4,595.3
1/2/2017 1:15,525.2,613.3,477.4,595.7
1/2/2017 1:30,525.5,613.6,477.7,596
1/2/2017 1:45,525.2,613.6,477.7,596
1/2/2017 2:00,525.2,613.6,477.4,596
1/2/2017 2:15,525.2,613.3,477.4,596
1/2/2017 2:30,525.2,613.6,477.4,596
1/2/2017 2:45,525.2,613.6,477.7,596
1/2/2017 3:00,525.2,613.3,477.4,596
1/2/2017 3:15,525.5,613.6,477.7,596.3
1/2/2017 3:30,525.2,613.3,477.4,596
1/2/2017 3:45,525.2,613.3,477.4,596
1/2/2017 4:00,525.2,612.9,477.4,596
1/2/2017 4:15,525.2,613.3,477.7,596
1/2/2017 4:30,525.2,613.3,477.7,596.3
1/2/2017 4:45,525.2,613.3,477.7,596.3
1/2/2017 5:00,525.2,613.3,477.7,596.3
1/2/2017 5:15,525.2,613.3,477.7,596.3
1/2/2017 5:30,525.2,613.3,477.7,596.3
1/2/2017 5:45,525.2,613.3,478.1,596.3
1/2/2017 6:00,525.2,613.3,478.1,596.3
1/2/2017 6:15,525.2,612.9,478.1,596.3
1/2/2017 6:30,525.2,612.9,478.1,596.3
1/2/2017 6:45,525.8,613.6,478.7,596.7
1/2/2017 7:00,527.9,615.7,480.8,599.1
1/2/2017 7:15,526.5,614.3,479.4,597.7
1/2/2017 7:30,525.5,613.6,478.7,596.7
1/2/2017 7:45,525.8,613.6,478.7,596.7
1/2/2017 8:00,525.8,613.6,478.7,597
1/2/2017 8:15,525.8,614,479.1,597.4
1/2/2017 8:30,526.5,614.6,480.1,598
1/2/2017 8:45,642.4,671.9,477.4,735.3
1/2/2017 9:00,638.7,721.1,560.1,707.5
1/2/2017 9:15,581.1,657.7,492,650.6
1/2/2017 9:30,486.2,564.8,435,603.1
