DateTime,VWC12cm,Temp12cm,EC12cm,VWC37cm,Temp37cm,EC37cm,VWC57cm,Temp57cm,EC57cm,Voltage12cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2011 0:00,0.155,0.2,0.03,0.176,0.9,0.01,0.176,1.7,0.01,637.2,626.9
1/1/2011 0:10,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.2,627.7
1/1/2011 0:20,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.2,626.9
1/1/2011 0:30,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,637.9,626.9
1/1/2011 0:40,0.155,0.2,0.03,0.176,0.9,0.01,0.175,1.7,0.02,637.9,626.9
1/1/2011 0:50,0.155,0.2,0.03,0.176,0.9,0.01,0.175,1.7,0.01,637.9,626.9
1/1/2011 1:00,0.155,0.2,0.03,0.176,0.9,0.01,0.176,1.7,0.02,637.2,626.9
1/1/2011 1:10,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,637.9,626.9
1/1/2011 1:20,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,627.7
1/1/2011 1:30,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,637.9,628.4
1/1/2011 1:40,0.155,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,628.4
1/1/2011 1:50,0.155,0.2,0.03,0.176,0.9,0.01,0.175,1.7,0.02,637.9,627.7
1/1/2011 2:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,627.7
1/1/2011 2:10,0.156,0.2,0.02,0.176,0.9,0.01,0.175,1.7,0.02,637.9,627.7
1/1/2011 2:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,637.9,628.4
1/1/2011 2:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,628.4
1/1/2011 2:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,628.4
1/1/2011 2:50,0.156,0.2,0.02,0.176,0.9,0.01,0.175,1.7,0.02,637.9,627.7
1/1/2011 3:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,627.7
1/1/2011 3:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,626.9
1/1/2011 3:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,626.9
1/1/2011 3:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,637.9,626.2
1/1/2011 3:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,637.9,626.9
1/1/2011 3:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.2
1/1/2011 4:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 4:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 4:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 4:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.2
1/1/2011 4:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 4:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 5:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 5:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 5:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.2
1/1/2011 5:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 5:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.2
1/1/2011 5:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 6:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 6:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,627.7
1/1/2011 6:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 6:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 6:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,627.7
1/1/2011 6:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,627.7
1/1/2011 7:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,639.4,627.7
1/1/2011 7:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 7:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,639.4,626.9
1/1/2011 7:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 7:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,638.7,626.9
1/1/2011 7:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,639.4,626.9
1/1/2011 8:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 8:10,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 8:20,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,638.7,626.9
1/1/2011 8:30,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 8:40,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 8:50,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.02,639.4,626.9
1/1/2011 9:00,0.156,0.2,0.02,0.176,0.9,0.01,0.176,1.7,0.01,639.4,627.7
