DateTime,VWC12cm,Temp12cm,EC12cm,VWC37cm,Temp37cm,EC37cm,VWC57cm,Temp57cm,EC57cm,Voltage12cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2012 0:00,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,710.4
1/1/2012 0:10,0.225,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,733.9,709.7
1/1/2012 0:20,0.225,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,733.9,709.7
1/1/2012 0:30,0.226,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,733.9,709.7
1/1/2012 0:40,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,709.7
1/1/2012 0:50,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,711.2
1/1/2012 1:00,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,710.4
1/1/2012 1:10,0.225,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,733.9,710.4
1/1/2012 1:20,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,711.2
1/1/2012 1:30,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,711.2
1/1/2012 1:40,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,711.2
1/1/2012 1:50,0.225,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,734.6,711.2
1/1/2012 2:00,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,710.4
1/1/2012 2:10,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,733.9,710.4
1/1/2012 2:20,0.225,0.8,0.03,0.22,1.6,0.02,-9999,-9999,-9999,734.6,710.4
1/1/2012 2:30,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,734.6,710.4
1/1/2012 2:40,0.225,0.8,0.03,0.219,1.6,0.02,-9999,-9999,-9999,734.6,710.4
