TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2014 0:00,-0.702,0.295,1.539,2.522,13.421,13.806,14.024,12.838,337.121,420.831,470.528,2522.795
1/1/2014 0:15,-0.746,0.286,1.538,2.521,13.424,13.809,14.030,12.838,338.675,425.304,462.873,2542.887
1/1/2014 0:30,-0.774,0.276,1.538,2.521,13.412,13.803,14.026,12.837,340.180,421.783,462.266,2527.418
1/1/2014 0:45,-0.775,0.273,1.538,2.521,13.412,13.807,14.023,12.837,340.890,412.642,459.869,2506.485
1/1/2014 1:00,-0.775,0.273,1.538,2.522,13.411,13.794,14.016,12.836,343.977,414.086,457.481,2530.462
1/1/2014 1:15,-0.790,0.273,1.538,2.522,13.412,13.787,14.005,12.828,351.539,419.823,488.289,2530.970
1/1/2014 1:30,-0.797,0.272,1.538,2.521,13.412,13.779,14.001,12.818,361.814,419.792,501.380,2528.596
1/1/2014 1:45,-0.817,0.268,1.538,2.521,13.414,13.779,13.998,12.815,365.167,420.498,456.322,2530.460
1/1/2014 2:00,-0.864,0.251,1.538,2.521,13.415,13.760,13.978,12.808,377.122,427.715,613.134,2534.750
1/1/2014 2:15,-0.927,0.248,1.539,2.522,13.408,13.747,13.963,12.792,389.179,443.421,642.522,2535.267
1/1/2014 2:30,-1.007,0.230,1.538,2.522,13.414,13.759,13.969,12.802,406.070,443.906,514.014,2533.244
1/1/2014 2:45,-1.077,0.214,1.520,2.521,13.415,13.761,13.980,12.811,417.726,432.407,506.269,2524.594
1/1/2014 3:00,-1.143,0.206,1.517,2.513,13.412,13.765,13.978,12.811,427.052,433.892,504.110,2529.120
1/1/2014 3:15,-1.203,0.187,1.517,2.510,13.417,13.766,13.978,12.809,429.817,433.556,518.006,2545.342
1/1/2014 3:30,-1.257,0.174,1.517,2.502,13.421,13.777,13.982,12.806,430.004,432.193,482.079,2549.566
1/1/2014 3:45,-1.291,0.164,1.517,2.500,13.423,13.774,13.980,12.812,431.099,427.998,516.735,2520.018
1/1/2014 4:00,-1.299,0.163,1.517,2.500,13.424,13.772,13.978,12.811,433.288,429.549,496.671,2519.471
1/1/2014 4:15,-1.308,0.145,1.517,2.500,13.424,13.791,13.989,12.812,428.272,426.813,478.249,2532.786
1/1/2014 4:30,-1.349,0.142,1.517,2.500,13.427,13.763,13.961,12.793,419.152,436.115,637.118,2530.415
1/1/2014 4:45,-1.398,0.122,1.517,2.500,13.429,13.757,13.955,12.785,411.035,450.342,581.304,2534.975
1/1/2014 5:00,-1.422,0.120,1.515,2.500,13.419,13.760,13.954,12.785,406.658,450.068,556.680,2539.535
1/1/2014 5:15,-1.441,0.105,1.507,2.500,13.419,13.762,13.963,12.785,394.802,440.493,510.169,2547.378
1/1/2014 5:30,-1.468,0.099,1.500,2.497,13.409,13.759,13.963,12.785,390.424,439.763,505.062,2527.679
1/1/2014 5:45,-1.495,0.086,1.495,2.481,13.411,13.770,13.978,12.791,384.679,427.998,487.551,2539.535
1/1/2014 6:00,-1.527,0.077,1.495,2.478,13.413,13.766,13.965,12.788,378.842,428.819,516.188,2531.874
