TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2015 0:00,-0.411,0.509,1.619,2.604,12.908,12.749,13.391,11.767,916.632,1505.27,2445.266,2619.211
1/1/2015 0:15,-0.446,0.505,1.617,2.604,12.9,12.749,13.384,11.754,923.751,1508.008,2424.276,2608.259
1/1/2015 0:30,-0.484,0.505,1.608,2.604,12.899,12.74,13.385,11.751,926.763,1510.472,2456.765,2619.941
1/1/2015 0:45,-0.513,0.505,1.598,2.6,12.895,12.739,13.393,11.762,928.314,1509.286,2445.083,2612.822
1/1/2015 1:00,-0.539,0.5,1.6,2.602,12.891,12.731,13.379,11.748,926.215,1516.313,2433.767,2615.743
1/1/2015 1:15,-0.566,0.486,1.598,2.601,12.893,12.726,13.375,11.741,933.151,1521.241,2444.353,2614.647
1/1/2015 1:30,-0.6,0.484,1.598,2.586,12.896,12.726,13.385,11.747,938.079,1524.253,2449.646,2616.473
1/1/2015 1:45,-0.633,0.485,1.6,2.584,12.899,12.726,13.391,11.754,932.33,1524.435,2444.536,2622.496
1/1/2015 2:00,-0.652,0.482,1.598,2.582,12.9,12.725,13.393,11.76,923.477,1524.527,2451.654,2620.306
1/1/2015 2:15,-0.652,0.483,1.598,2.585,12.894,12.724,13.375,11.749,921.287,1521.515,2451.837,2616.108
1/1/2015 2:30,-0.651,0.484,1.598,2.59,12.884,12.723,13.358,11.725,926.489,1527.721,2447.821,2635.82
1/1/2015 2:45,-0.652,0.484,1.598,2.583,12.884,12.723,13.38,11.747,926.671,1525.074,2464.978,2633.082
1/1/2015 3:00,-0.653,0.483,1.598,2.584,12.884,12.72,13.375,11.743,917.545,1535.295,2467.534,2642.208
1/1/2015 3:15,-0.649,0.477,1.603,2.59,12.877,12.713,13.349,11.725,915.446,1530.276,2459.137,2621.766
1/1/2015 3:30,-0.642,0.472,1.603,2.591,12.868,12.708,13.341,11.713,919.628,1538.463,2473.696,2635.592
1/1/2015 3:45,-0.625,0.473,1.607,2.591,12.867,12.702,13.333,11.709,911.536,1540.212,2474.926,2646.1
1/1/2015 4:00,-0.616,0.482,1.607,2.591,12.866,12.695,13.329,11.701,914.516,1547.699,2476.172,2611.548
1/1/2015 4:15,-0.598,0.492,1.607,2.591,12.863,12.688,13.305,11.678,922.524,1554.017,2480.189,2630.675
1/1/2015 4:30,-0.598,0.493,1.607,2.591,12.851,12.672,13.301,11.66,941.092,1562.893,2487.934,2635.496
