DateTime,Pit1_ORP_5,Pit1_ORP_10,Pit1_ORP_30,Pit1_ORP_60
MST,mV,mV,mV,mV
1/1/2018 0:00,419,616.6,453.2,546.4
1/1/2018 0:15,419,616.6,453.2,546.4
1/1/2018 0:30,418.7,616.6,453.2,546.1
1/1/2018 0:45,419,616.6,453.2,546.4
1/1/2018 1:00,419,616.6,453.2,545.7
1/1/2018 1:15,419,616.6,453.2,546.1
1/1/2018 1:30,418.3,616.6,453.2,546.1
1/1/2018 1:45,418.7,616.9,453.2,546.4
1/1/2018 2:00,418.3,616.6,453.2,546.1
1/1/2018 2:15,418.3,616.6,453.2,545.7
1/1/2018 2:30,418.7,616.6,453.2,546.1
1/1/2018 2:45,418.7,616.9,453.2,545.7
1/1/2018 3:00,418.7,616.9,453.2,545.7
1/1/2018 3:15,418.7,616.9,453.2,546.1
1/1/2018 3:30,419,616.9,453.2,545.7
1/1/2018 3:45,419,617.2,453.2,545.7
1/1/2018 4:00,419,617.2,453.9,545.7
1/1/2018 4:15,419,617.2,453.6,546.1
1/1/2018 4:30,419,617.2,453.2,546.1
1/1/2018 4:45,419,617.2,453.9,546.1
1/1/2018 5:00,419.3,617.2,453.9,546.4
1/1/2018 5:15,419,617.2,453.9,546.4
1/1/2018 5:30,419.3,617.2,453.9,547.1
1/1/2018 5:45,419.4,617.3,453.6,546.1
1/1/2018 6:00,419.7,617.6,453.2,545.8
1/1/2018 6:15,419.7,617.3,453.2,545.8
1/1/2018 6:30,419.7,617.3,453.6,545.8
1/1/2018 6:45,419.7,617.6,454,545.8
1/1/2018 7:00,419.7,617.7,454,545.8
1/1/2018 7:15,419.7,617.6,453.6,545.5
1/1/2018 7:30,420.4,617.6,453.9,545.8
1/1/2018 7:45,420.4,617.6,453.9,545.8
1/1/2018 8:00,418,615.2,451.9,543.4
1/1/2018 8:15,420.7,618.3,453.9,545.7
1/1/2018 8:30,420.7,618.3,453.9,545.7
1/1/2018 8:45,420.7,618.3,453.9,545.7
1/1/2018 9:00,420.6,618.2,453.8,545.7
1/1/2018 9:15,421,617.8,453.8,545.3
1/1/2018 9:30,421,618.2,453.8,546.3
1/1/2018 9:45,421,618.2,453.8,545.7
1/1/2018 10:00,421.3,618.1,453.8,545.6
1/1/2018 10:15,421.3,618.4,453.8,545.6
1/1/2018 10:30,421.2,618.4,453.8,546.6
1/1/2018 10:45,421.2,618,453.7,545.1
1/1/2018 11:00,421.2,618.3,454.4,546.1
1/1/2018 11:15,421.5,618.3,454.4,546.1
1/1/2018 11:30,421.5,618.3,454.4,545.8
1/1/2018 11:45,421.5,618.6,454.4,546.1
1/1/2018 12:00,421.5,618.6,454.4,546.1
1/1/2018 12:15,421.5,618.6,454.4,545.8
1/1/2018 12:30,421.8,618.6,454.4,546.8
1/1/2018 12:45,421.8,618.3,454.4,546.8
1/1/2018 13:00,421.8,618.3,454.4,546.8
1/1/2018 13:15,422.2,618.3,454.7,546.8
1/1/2018 13:30,421.8,618.3,454.4,546.8
1/1/2018 13:45,421.8,618.3,455,546.8
1/1/2018 14:00,421.8,618,455,546.8
1/1/2018 14:15,421.8,618,455,546.8
1/1/2018 14:30,422.2,618,455,546.8
1/1/2018 14:45,422.2,618,455,547.2
1/1/2018 15:00,421.8,617.6,455,547.5
1/1/2018 15:15,422.2,581,455,547.2
1/1/2018 15:30,422.2,586.5,455.4,547.5
1/1/2018 15:45,422.2,590.5,455.4,547.8
1/1/2018 16:00,422.2,593.9,455.4,548.2
1/1/2018 16:15,420.8,595.3,454.4,546.5
1/1/2018 16:30,422.2,598.7,455.1,547.6
1/1/2018 16:45,422.3,600.9,455.9,547.7
1/1/2018 17:00,422.3,602.2,455.9,548
1/1/2018 17:15,422.3,603.6,455.9,547.7
1/1/2018 17:30,422.3,604.9,455.9,548
1/1/2018 17:45,422.3,605.6,455.9,548.4
1/1/2018 18:00,422.3,606.6,455.9,548
1/1/2018 18:15,422.3,607.3,455.9,548.4
1/1/2018 18:30,422.3,608.3,455.9,548
1/1/2018 18:45,422.7,609,455.9,548.7
1/1/2018 19:00,422.4,609.1,455.9,548.4
1/1/2018 19:15,422.7,609.8,455.6,548.1
1/1/2018 19:30,422.7,610.5,455.9,548.1
1/1/2018 19:45,422.7,610.8,455.3,548.5
1/1/2018 20:00,422.7,611.1,455.3,548.5
1/1/2018 20:15,423.1,611.8,455.3,548.5
1/1/2018 20:30,423.1,611.8,455.3,548.5
1/1/2018 20:45,423.1,611.8,455.3,548.1
1/1/2018 21:00,423.1,612.5,455.6,548.1
1/1/2018 21:15,423.1,612.5,455.3,548.1
1/1/2018 21:30,423.1,612.8,455.3,548.1
1/1/2018 21:45,423.1,613.2,455.3,548.5
1/1/2018 22:00,423.1,613.2,455.3,548.5
1/1/2018 22:15,423.1,613.2,455.3,548.5
1/1/2018 22:30,423.1,613.5,455.3,548.5
1/1/2018 22:45,423.1,613.9,455.3,548.5
1/1/2018 23:00,423.1,613.9,454.9,547.8
1/1/2018 23:15,423.4,613.9,455.3,548.5
1/1/2018 23:30,423.4,614.2,454.9,548.5
1/1/2018 23:45,423.4,614.2,455.3,548.5
1/2/2018 0:00,423.4,614.5,454.6,548.1
1/2/2018 0:15,423.4,614.5,454.6,548.5
1/2/2018 0:30,423.1,614.5,454.6,548.5
1/2/2018 0:45,423.4,614.9,454.6,548.5
1/2/2018 1:00,423.4,614.9,454.6,548.5
1/2/2018 1:15,423.8,614.9,454.6,548.5
1/2/2018 1:30,423.8,614.9,454.6,548.5
1/2/2018 1:45,423.4,615.2,454.3,548.8
1/2/2018 2:00,423.4,615.2,453.9,548.5
1/2/2018 2:15,423.4,615.6,453.9,548.1
1/2/2018 2:30,423.4,615.6,453.9,548.1
1/2/2018 2:45,423.1,615.6,453.2,548.5
1/2/2018 3:00,423.4,615.9,453.2,548.5
1/2/2018 3:15,423.1,615.9,453.2,548.5
1/2/2018 3:30,423.1,615.9,453.2,548.5
1/2/2018 3:45,423.4,615.9,453.2,548.8
1/2/2018 4:00,423.4,615.9,452.9,548.5
1/2/2018 4:15,423.1,615.9,452.6,548.5
1/2/2018 4:30,423.1,616.2,452.6,548.5
1/2/2018 4:45,423.1,616.2,452.6,548.1
1/2/2018 5:00,423.1,616.2,452.6,548.1
1/2/2018 5:15,423.1,616.2,452.6,548.5
1/2/2018 5:30,423.1,616.2,452.6,548.5
