TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2015 0:00,-2.088,0.153,1.87,2.85,12.92,11.645,13.159,13.167,686.993,734.202,2528.148,3121.452
1/1/2015 0:15,-2.108,0.148,1.87,2.85,12.922,11.645,13.148,13.165,689.161,742.665,2528.596,3135.999
1/1/2015 0:30,-2.126,0.131,1.869,2.85,12.924,11.647,13.147,13.156,689.452,740.32,2526.439,3139.407
1/1/2015 0:45,-2.14,0.122,1.86,2.85,12.926,11.649,13.143,13.153,693.31,746.459,2541.863,3124.955
1/1/2015 1:00,-2.134,0.109,1.858,2.847,12.926,11.643,13.136,13.143,687.671,749.482,2528.056,3127.934
1/1/2015 1:15,-2.146,0.108,1.851,2.844,12.921,11.636,13.137,13.142,678.564,751.772,2517.331,3141.832
1/1/2015 1:30,-2.18,0.088,1.848,2.833,12.905,11.635,13.136,13.143,666.986,747.122,2520.797,3140.011
1/1/2015 1:45,-2.198,0.08,1.848,2.828,12.906,11.633,13.135,13.143,666.979,748.482,2526.788,3123.932
1/1/2015 2:00,-2.169,0.073,1.848,2.828,12.901,11.63,13.136,13.143,669.804,748.117,2514.934,3112.26
1/1/2015 2:15,-2.112,0.081,1.848,2.828,12.896,11.624,13.132,13.142,671.43,749.275,2514.536,3122.341
1/1/2015 2:30,-2.058,0.088,1.848,2.829,12.891,11.622,13.121,13.141,676.334,747.421,2513.034,3122.017
1/1/2015 2:45,-2.029,0.088,1.848,2.828,12.889,11.622,13.121,13.141,672.409,754.979,2522.672,3130.555
1/1/2015 3:00,-1.994,0.087,1.848,2.828,12.886,11.622,13.121,13.139,665.847,749.328,2523.582,3121.805
1/1/2015 3:15,-1.98,0.086,1.846,2.827,12.883,11.615,13.119,13.126,664.935,747.87,2519.025,3112.327
1/1/2015 3:30,-1.96,0.087,1.84,2.823,12.88,11.605,13.117,13.118,669.219,738.756,2536.524,3150.422
1/1/2015 3:45,-1.964,0.098,1.836,2.82,12.88,11.597,13.117,13.116,656.642,731.739,2551.47,3126.362
1/1/2015 4:00,-2.042,0.097,1.836,2.821,12.884,11.59,13.117,13.114,630.794,722.105,2545.409,3109.68
1/1/2015 4:15,-2.097,0.108,1.837,2.821,12.866,11.584,13.111,13.11,613.344,716.388,2540.292,3113.547
1/1/2015 4:30,-2.148,0.118,1.836,2.817,12.866,11.575,13.104,13.11,607.309,707.342,2522.526,3123.639
1/1/2015 4:45,-2.168,0.116,1.834,2.814,12.868,11.568,13.104,13.11,608.948,703.424,2539.834,3131.108
