DateTime,Pit5_ORP_5,Pit5_ORP_10,Pit5_ORP_30,Pit5_ORP_60
MST,mV,mV,mV,mV
1/1/2015 0:00,337.7,480.2,541,531.7
1/1/2015 0:15,337.2,479.1,540.2,530.9
1/1/2015 0:30,337.6,479.4,540.5,531.2
1/1/2015 0:45,337.2,479.1,540.2,530.9
1/1/2015 1:00,337.7,479.2,540.4,531.1
1/1/2015 1:15,336.9,478,539.5,529.5
1/1/2015 1:30,336.6,477.4,538.9,528.9
1/1/2015 1:45,343.4,483.9,545.4,535.8
1/1/2015 2:00,346.8,487.3,548.8,539.1
1/1/2015 2:15,349.7,489.8,551.6,542
1/1/2015 2:30,353.8,493.9,555.7,546.1
1/1/2015 2:45,356.9,496.7,558.5,548.8
1/1/2015 3:00,359.7,499.4,561.2,551.6
1/1/2015 3:15,359.9,499.3,561.1,551.1
1/1/2015 3:30,361.9,501,563.1,552.8
1/1/2015 3:45,363.7,502.7,564.4,554.5
1/1/2015 4:00,362.6,501.3,563.4,553.5
1/1/2015 4:15,348.5,486.9,549,539
1/1/2015 4:30,363.3,502,563.8,553.5
1/1/2015 4:45,386,524.6,586.8,576.8
1/1/2015 5:00,328.3,466.6,529.1,519.1
1/1/2015 5:15,406.6,544.5,606.3,596
1/1/2015 5:30,353,491,553.8,543.8
1/1/2015 5:45,343.7,481.4,543.8,533.6
1/1/2015 6:00,392.8,530.5,592.6,581.3
1/1/2015 6:15,309.4,446.7,509.9,499.9
1/1/2015 6:30,432.6,570.6,633.8,623.5
1/1/2015 6:45,365.4,503,566.2,555.5
1/1/2015 7:00,360.2,497.5,560.7,550
1/1/2015 7:15,359.9,497.2,560.3,549.7
1/1/2015 7:30,357.8,494.4,558.3,547.6
1/1/2015 7:45,359.5,495.8,559.6,548.7
1/1/2015 8:00,359.2,494.4,559,548
1/1/2015 8:15,358.5,493.7,558.3,547.6
1/1/2015 8:30,327.3,459.1,553.1,553.8
1/1/2015 8:45,313.2,428.2,483.8,472.8
1/1/2015 9:00,381.2,521.6,589.6,578.9
1/1/2015 9:15,351,492.1,588.5,577.9
1/1/2015 9:30,356.8,502.7,580.9,569.9
1/1/2015 9:45,297.1,417.2,556.2,544.2
1/1/2015 10:00,361.2,494.4,562.7,552.1
1/1/2015 10:15,364,498.9,567.9,556.9
1/1/2015 10:30,356.8,488.2,555.9,544.5
1/1/2015 10:45,355.7,487.2,554.8,543.8
1/1/2015 11:00,353.9,484,554.7,543.7
1/1/2015 11:15,349.5,472.3,556,541.3
1/1/2015 11:30,350.4,479.4,553.5,542.6
1/1/2015 11:45,354.2,483.8,552.1,541.4
1/1/2015 12:00,354.8,483.8,552.7,542.1
1/1/2015 12:15,354.1,483.1,552.7,542.4
1/1/2015 12:30,354.1,482.7,552.7,542
1/1/2015 12:45,355.5,483,552.3,542
1/1/2015 13:00,356.1,482.9,552.9,542.6
1/1/2015 13:15,356.1,483.6,553.6,542.9
1/1/2015 13:30,356,482.5,552.5,542.5
1/1/2015 13:45,356,482.5,552.8,542.5
1/1/2015 14:00,357.3,483.5,553.4,543.5
1/1/2015 14:15,357,483.1,553.1,543.5
1/1/2015 14:30,356.4,479.5,524.7,514.1
1/1/2015 14:45,347.2,469.2,559.4,547.4
1/1/2015 15:00,361.9,487.8,558.4,548.8
1/1/2015 15:15,358.9,484.4,555.7,546.1
1/1/2015 15:30,366.5,495.1,567.8,559.3
1/1/2015 15:45,345.6,474.2,561.7,552.4
1/1/2015 16:00,359.4,488.4,567.7,558.4
1/1/2015 16:15,322.7,434.3,500.1,490.9
1/1/2015 16:30,358.5,481.3,553.4,544.1
1/1/2015 16:45,358.5,481.4,553.5,544.2
1/1/2015 17:00,358.5,480.7,553.5,543.8
1/1/2015 17:15,357.8,480.4,553.1,543.9
1/1/2015 17:30,357.8,480,552.8,543.2
1/1/2015 17:45,357.3,479.2,552.4,543.1
1/1/2015 18:00,357.4,479,552.5,542.8
1/1/2015 18:15,356.9,478.8,552.3,542.7
1/1/2015 18:30,356.6,478.5,552.4,542.8
1/1/2015 18:45,356,477.6,551.1,541.8
1/1/2015 19:00,355.6,476.9,551.1,541.5
1/1/2015 19:15,355.3,477,550.9,541.6
1/1/2015 19:30,355.3,476.6,550.5,541.2
1/1/2015 19:45,354.5,476.2,550.1,540.8
1/1/2015 20:00,354.5,475.9,550.1,540.8
1/1/2015 20:15,360,481,555.3,545.6
1/1/2015 20:30,362.8,483.8,558,548.4
1/1/2015 20:45,365.5,486.5,560.7,551.1
1/1/2015 21:00,368.4,489.1,563.7,554
1/1/2015 21:15,371,491.7,566.2,556.6
1/1/2015 21:30,373.8,494.4,569,559.4
1/1/2015 21:45,375.8,496.1,571.1,561.4
1/1/2015 22:00,377.6,498.2,572.8,562.8
1/1/2015 22:15,378.6,498.9,573.8,564.2
1/1/2015 22:30,379.4,499.4,574.3,564.4
1/1/2015 22:45,380.1,500.4,575.4,565.7
1/1/2015 23:00,380.5,500.8,575.4,565.4
1/1/2015 23:15,381.7,501.6,576.6,566.9
1/1/2015 23:30,381.9,501.1,576.4,566.4
1/1/2015 23:45,382.4,501.6,576.9,566.9
1/2/2015 0:00,383.6,502.8,578.1,567.8
1/2/2015 0:15,384.1,503,578.3,568.3
1/2/2015 0:30,384.4,503,578.3,568.3
1/2/2015 0:45,385.1,503.7,579,569
1/2/2015 1:00,384.9,503.2,578.5,568.8
1/2/2015 1:15,385.6,503.9,579.1,569.2
1/2/2015 1:30,384.4,502.3,577.9,567.6
1/2/2015 1:45,384.4,502.3,577.9,567.6
1/2/2015 2:00,385.1,502.7,577.9,568.3
1/2/2015 2:15,385.5,503,578.6,568.3
1/2/2015 2:30,385.3,502.5,578.1,568.1
1/2/2015 2:45,386,502.8,578.8,568.5
1/2/2015 3:00,386.1,503,579,568.3
1/2/2015 3:15,386.8,503.7,579.7,569
1/2/2015 3:30,387.5,504,580,569
1/2/2015 3:45,387.5,503.7,580,569
1/2/2015 4:00,386.8,503,579,568.3
1/2/2015 4:15,385.3,501.1,577.4,566.8
1/2/2015 4:30,386.1,501.6,578.3,567.6
1/2/2015 4:45,386.5,502,578.3,567.6
1/2/2015 5:00,387.2,502.7,579.3,568.3
1/2/2015 5:15,387.7,503.2,579.8,569.2
1/2/2015 5:30,388.4,503.2,580.2,569.2
1/2/2015 5:45,387.5,502.7,579.6,568.7
1/2/2015 6:00,388.4,503.2,580.2,569.2
1/2/2015 6:15,388,502.8,580.2,569.2
1/2/2015 6:30,388.2,503,580.3,569
1/2/2015 6:45,388.2,503,580.3,569
1/2/2015 7:00,388.4,503.2,580.5,569.2
1/2/2015 7:15,387.8,502.3,579.9,569
1/2/2015 7:30,388.1,502.6,579.9,568.9
1/2/2015 7:45,389,503.1,580.7,569.7
1/2/2015 8:00,372.8,464.9,463.2,454.3
1/2/2015 8:15,344.6,433.3,464.5,453.9
1/2/2015 8:30,373.3,467.4,442.7,437.9
1/2/2015 8:45,347.8,456,589.2,571.4
1/2/2015 9:00,387.5,502.9,580.9,569.6
1/2/2015 9:15,374.1,493.2,577,565.7
1/2/2015 9:30,377.2,493.9,572.5,561.5
1/2/2015 9:45,378.4,493,571,559.6
1/2/2015 10:00,376.3,490.2,568.4,557.5
1/2/2015 10:15,375.5,489.5,567,556
1/2/2015 10:30,374,487.9,566.1,554.8
1/2/2015 10:45,373,486.5,565.1,553.8
1/2/2015 11:00,371.9,485.4,562.6,551.6
1/2/2015 11:15,370.8,484.7,562.2,551.5
1/2/2015 11:30,370.5,484,560.8,550.1
1/2/2015 11:45,367.7,481.6,558,547.7
1/2/2015 12:00,367.3,481.2,557.6,547.3
1/2/2015 12:15,367,480.1,556.2,546.3
1/2/2015 12:30,363.2,477.7,555.1,545.2
1/2/2015 12:45,364.5,477.3,553.7,544.1
1/2/2015 13:00,364.9,478,553,543.8
1/2/2015 13:15,366.2,479.3,553.7,544.4
1/2/2015 13:30,366.9,480,554,545.1
1/2/2015 13:45,368.2,481.3,555,546.4
1/2/2015 14:00,368.9,482,555.3,546.8
1/2/2015 14:15,370.3,483.4,556.4,548.5
1/2/2015 14:30,372.3,485.7,558,550.5
1/2/2015 14:45,375.4,488.2,560.1,552.9
1/2/2015 15:00,375.4,488.2,560.1,553.3
1/2/2015 15:15,371.6,485.4,562.1,553.9
1/2/2015 15:30,374.4,488.1,559.4,553.3
1/2/2015 15:45,377.1,492.3,564.9,558.4
1/2/2015 16:00,393.7,514.3,592.1,585.6
1/2/2015 16:15,323.2,424.3,487.1,480.5
1/2/2015 16:30,409.4,535.6,621.3,614.5
1/2/2015 16:45,370,482.6,554.6,548.4
1/2/2015 17:00,369.4,482,554.7,548.5
1/2/2015 17:15,368.8,481.4,554.8,548.3
1/2/2015 17:30,368.8,481.4,554.8,548.3
1/2/2015 17:45,368.2,480.8,554.3,548.1
1/2/2015 18:00,367.5,479.5,553.6,547.5
1/2/2015 18:15,366.8,479,553.5,546.7
1/2/2015 18:30,366.4,478.6,553.1,546.6
1/2/2015 18:45,365.9,477.8,552.9,546.4
1/2/2015 19:00,366.1,477.9,553.1,545.9
1/2/2015 19:15,366,477.6,553.1,545.9
1/2/2015 19:30,365.7,477.2,553,545.8
1/2/2015 19:45,366,477.2,553.4,545.8
1/2/2015 20:00,365.6,477.2,553.3,546.1
1/2/2015 20:15,366,477.1,553.3,546.1
1/2/2015 20:30,365.6,477.2,553.3,546.1
1/2/2015 20:45,365.6,477.2,553.3,545.8
1/2/2015 21:00,366,477.2,553.7,546.5
1/2/2015 21:15,365.3,477.2,553.4,546.2
1/2/2015 21:30,365.3,476.5,553.4,545.8
1/2/2015 21:45,365.3,476.5,553.4,546.1
1/2/2015 22:00,365.6,477.2,554,546.5
1/2/2015 22:15,365.3,476.5,553.4,545.9
1/2/2015 22:30,365.4,476.6,553.5,545.9
1/2/2015 22:45,364.7,475.9,553.5,545.9
1/2/2015 23:00,364.7,475.2,552.8,545.2
1/2/2015 23:15,364.3,475.2,553.1,545.2
1/2/2015 23:30,364,475.2,552.8,545.2
1/2/2015 23:45,363.7,474.5,552.4,544.5
1/3/2015 0:00,363.8,474.7,552.6,545.1
