DateTime,VWC10cm,Temp10cm,EC10cm,VWC27cm,Temp27cm,EC27cm,VWC62cm,Temp62cm,EC62cm,Voltage11cm,Voltage35cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2013 0:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 0:10,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 0:20,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,579.3
1/1/2013 0:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 0:40,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 0:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 1:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,590.3,578.6
1/1/2013 1:10,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 1:20,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 1:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,579.3
1/1/2013 1:40,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 1:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 2:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,590.3,578.6
1/1/2013 2:10,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 2:20,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 2:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 2:40,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 2:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 3:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 3:10,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,579.3
1/1/2013 3:20,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 3:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 3:40,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 3:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:10,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:20,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:40,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 4:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:10,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:20,-9999,-9999,-9999,0.132,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:30,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:40,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 5:50,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
1/1/2013 6:00,-9999,-9999,-9999,0.133,1.5,0.08,0.121,2.5,0.05,589.6,578.6
