DateTime,VWC10cm,Temp10cm,EC10cm,VWC25cm,Temp25cm,EC25cm,VWC53cm,Temp53cm,EC53cm,Voltage11cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2011 0:00,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,664.29
1/1/2011 0:10,0.1761,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,664.29
1/1/2011 0:20,0.1757,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 0:30,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,663.55
1/1/2011 0:40,0.1761,0.2,0,0.1769,0.6,0.02,0.1692,1.6,0.05,615.22,663.55
1/1/2011 0:50,0.1761,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 1:00,0.1761,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.22,663.55
1/1/2011 1:10,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 1:20,0.1761,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.22,664.29
1/1/2011 1:30,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,663.55
1/1/2011 1:40,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,664.29
1/1/2011 1:50,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,663.55
1/1/2011 2:00,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,664.29
1/1/2011 2:10,0.1761,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 2:20,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.22,664.29
1/1/2011 2:30,0.1761,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,664.29
1/1/2011 2:40,0.1765,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,663.55
1/1/2011 2:50,0.1765,0.1,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.22,663.55
1/1/2011 3:00,0.1765,0.2,0,0.1765,0.6,0.03,0.1692,1.6,0.05,615.22,663.55
1/1/2011 3:10,0.1765,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 3:20,0.1765,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 3:30,0.1765,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 3:40,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 3:50,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 4:00,0.1765,0.1,0,0.1769,0.6,0.02,0.1692,1.6,0.05,615.95,664.29
1/1/2011 4:10,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.22,663.55
1/1/2011 4:20,0.1765,0.1,0,0.1765,0.6,0.03,0.1692,1.6,0.05,615.22,663.55
1/1/2011 4:30,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 4:40,0.1765,0.2,0,0.1765,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 4:50,0.1765,0.1,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 5:00,0.1765,0.1,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 5:10,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,664.29
1/1/2011 5:20,0.1769,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 5:30,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,664.29
1/1/2011 5:40,0.1765,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 5:50,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 6:00,0.1769,0.2,0,0.1765,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 6:10,0.1769,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.04,615.95,663.55
1/1/2011 6:20,0.1769,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 6:30,0.1769,0.1,0,0.1769,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 6:40,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 6:50,0.1769,0.1,0,0.1765,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 7:00,0.1769,0.1,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 7:10,0.1769,0.2,0,0.1765,0.6,0.03,0.1692,1.6,0.05,615.95,664.29
1/1/2011 7:20,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 7:30,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 7:40,0.1769,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,616.68,663.55
1/1/2011 7:50,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 8:00,0.1765,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 8:10,0.1765,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 8:20,0.1769,0.2,0,0.1773,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 8:30,0.1769,0.2,0,0.1769,0.6,0.02,0.1688,1.6,0.05,615.95,663.55
1/1/2011 8:40,0.1769,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,616.68,663.55
1/1/2011 8:50,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 9:00,0.1769,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,615.95,663.55
1/1/2011 9:10,0.1773,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,615.95,663.55
1/1/2011 9:20,0.1769,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,616.68,663.55
1/1/2011 9:30,0.1773,0.2,0,0.1769,0.6,0.03,0.1692,1.6,0.05,616.68,663.55
1/1/2011 9:40,0.1773,0.1,0,0.1769,0.6,0.03,0.1692,1.6,0.05,616.68,663.55
1/1/2011 9:50,0.1769,0.2,0,0.1765,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 10:00,0.1773,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
1/1/2011 10:10,0.1769,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,616.68,664.29
1/1/2011 10:20,0.1773,0.2,0,0.1769,0.6,0.03,0.1688,1.6,0.05,617.41,664.29
1/1/2011 10:30,0.1773,0.2,0,0.1765,0.6,0.03,0.1692,1.6,0.05,617.41,664.29
1/1/2011 10:40,0.1773,0.2,0,0.1765,0.6,0.03,0.1688,1.6,0.05,616.68,663.55
