TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2015 0:00,-0.419,0.207,1.412,2.666,13.109,13.444,13.186,12.876,1930.806,4115.615,4934.657,4912.427
1/1/2015 0:15,-0.432,0.198,1.406,2.665,13.110,13.446,13.177,12.878,1949.756,4150.600,4922.448,4909.694
1/1/2015 0:30,-0.449,0.182,1.396,2.666,13.112,13.448,13.168,12.875,1953.765,4142.674,4929.008,4896.392
1/1/2015 0:45,-0.468,0.181,1.397,2.664,13.106,13.448,13.164,12.867,1953.947,4173.194,4970.917,4917.893
1/1/2015 1:00,-0.470,0.172,1.397,2.663,13.100,13.436,13.163,12.853,1964.060,4210.365,4957.979,4918.076
1/1/2015 1:15,-0.485,0.160,1.397,2.661,13.101,13.422,13.163,12.851,1970.255,4234.600,4965.997,4911.516
1/1/2015 1:30,-0.501,0.146,1.397,2.658,13.101,13.423,13.163,12.851,1972.736,4232.368,4977.712,4924.324
1/1/2015 1:45,-0.513,0.138,1.397,2.657,13.096,13.424,13.163,12.852,1975.769,4229.418,5007.845,4900.703
1/1/2015 2:00,-0.513,0.150,1.397,2.657,13.090,13.423,13.163,12.852,1970.894,4222.668,5001.168,4921.542
1/1/2015 2:15,-0.513,0.159,1.396,2.657,13.089,13.422,13.158,12.852,1969.617,4203.806,4986.769,4942.674
1/1/2015 2:30,-0.501,0.155,1.392,2.654,13.088,13.422,13.135,12.851,1966.793,4226.400,4981.121,4934.657
1/1/2015 2:45,-0.497,0.156,1.390,2.652,13.086,13.421,13.148,12.850,1969.526,4252.638,5019.021,4923.359
1/1/2015 3:00,-0.498,0.169,1.389,2.651,13.086,13.419,13.142,12.848,1963.786,4236.057,5009.181,4940.852
1/1/2015 3:15,-0.478,0.173,1.388,2.653,13.085,13.414,13.137,12.840,1949.209,4177.658,5004.808,4944.678
1/1/2015 3:30,-0.469,0.176,1.385,2.651,13.083,13.402,13.133,12.827,1940.372,4166.543,5015.559,4955.429
1/1/2015 3:45,-0.448,0.191,1.392,2.651,13.075,13.391,13.131,12.821,1922.854,4126.400,5013.303,4935.682
1/1/2015 4:00,-0.433,0.189,1.400,2.649,13.064,13.387,13.130,12.820,1866.328,4009.114,4994.424,4948.150
1/1/2015 4:15,-0.414,0.205,1.400,2.648,13.050,13.385,13.117,12.818,1818.331,3910.072,5007.354,4942.326
1/1/2015 4:30,-0.397,0.207,1.400,2.649,13.047,13.366,13.100,12.817,1816.031,3860.294,4995.632,4925.140
1/1/2015 4:45,-0.379,0.207,1.400,2.647,13.045,13.359,13.100,12.817,1809.746,3809.109,4955.922,4963.025
1/1/2015 5:00,-0.359,0.207,1.400,2.646,13.044,13.357,13.100,12.818,1810.656,3796.905,4958.290,4952.461
1/1/2015 5:15,-0.345,0.210,1.400,2.644,13.033,13.357,13.100,12.812,1813.844,3789.346,4934.064,4926.960
1/1/2015 5:30,-0.335,0.218,1.400,2.644,13.032,13.356,13.107,12.818,1829.873,3835.339,4939.528,4932.424
1/1/2015 5:45,-0.317,0.226,1.399,2.644,13.040,13.356,13.127,12.818,1837.797,3861.841,4927.506,4911.659
1/1/2015 6:00,-0.313,0.229,1.393,2.644,13.040,13.355,13.131,12.818,1836.340,3834.337,4917.488,4931.696
1/1/2015 6:15,-0.305,0.229,1.388,2.641,13.040,13.379,13.162,12.831,1820.766,3797.816,4913.663,4942.807
1/1/2015 6:30,-0.294,0.229,1.383,2.639,13.039,13.382,13.181,12.845,1808.653,3692.351,4872.498,4943.171
1/1/2015 6:45,-0.291,0.231,1.380,2.638,13.039,13.382,13.160,12.845,1785.975,3581.695,4829.875,4945.539
1/1/2015 7:00,-0.274,0.241,1.379,2.639,13.039,13.383,13.152,12.846,1772.073,3522.653,4822.130,4919.582
1/1/2015 7:15,-0.266,0.253,1.382,2.642,13.039,13.383,13.149,12.847,1780.707,3532.265,4848.689,4955.809
1/1/2015 7:30,-0.264,0.256,1.384,2.644,13.039,13.383,13.167,12.847,1773.170,3441.661,4821.988,4932.589
1/1/2015 7:45,-0.264,0.256,1.385,2.644,13.044,13.385,13.192,12.857,1749.595,3297.481,4772.666,4947.953
1/1/2015 8:00,-0.264,0.256,1.385,2.641,13.054,13.401,13.187,12.877,1727.912,3208.290,4768.476,4962.350
1/1/2015 8:15,-0.263,0.258,1.386,2.639,13.057,13.413,13.186,12.877,1714.702,3194.077,4755.539,4928.275
1/1/2015 8:30,-0.261,0.260,1.388,2.641,13.062,13.413,13.188,12.877,1706.958,3181.414,4710.715,4949.230
1/1/2015 8:45,-0.259,0.260,1.388,2.640,13.069,13.415,13.209,12.877,1707.322,3211.023,4734.038,4959.434
1/1/2015 9:00,-0.247,0.261,1.388,2.639,13.068,13.439,13.198,12.879,1713.791,3252.841,4749.162,4967.451
1/1/2015 9:15,-0.240,0.276,1.388,2.643,13.068,13.439,13.188,12.877,1727.365,3290.649,4758.455,4981.664
1/1/2015 9:30,-0.237,0.280,1.386,2.646,13.067,13.439,13.188,12.877,1735.383,3305.591,4788.702,4960.892
1/1/2015 9:45,-0.220,0.287,1.400,2.645,13.065,13.437,13.186,12.876,1738.207,3334.198,4778.133,4973.282
1/1/2015 10:00,-0.195,0.311,1.419,2.662,13.068,13.434,13.183,12.879,1741.891,3352.412,4788.380,4983.886
1/1/2015 10:15,-0.127,0.376,1.482,2.714,13.074,13.436,13.189,12.893,1755.474,3462.489,4790.872,4978.142
1/1/2015 10:30,-0.042,0.462,1.575,2.781,13.079,13.448,13.197,12.890,1762.752,3493.082,4814.577,4992.172
1/1/2015 10:45,0.048,0.555,1.680,2.842,13.079,13.438,13.187,12.888,1778.159,3470.365,4816.480,4997.676
1/1/2015 11:00,0.094,0.593,1.735,2.857,13.072,13.431,13.179,12.887,1781.817,3512.291,4818.869,4999.282
1/1/2015 11:15,0.128,0.611,1.758,2.860,13.066,13.427,13.175,12.883,1783.640,3585.115,4819.950,5002.671
1/1/2015 11:30,0.158,0.616,1.768,2.852,13.060,13.423,13.162,12.877,1792.685,3563.722,4824.760,4991.030
1/1/2015 11:45,0.190,0.627,1.772,2.851,13.045,13.418,13.145,12.869,1797.187,3634.392,4839.489,5002.291
1/1/2015 12:00,0.219,0.633,1.774,2.845,13.039,13.417,13.140,12.867,1793.089,3707.778,4873.308,5026.469
1/1/2015 12:15,0.250,0.639,1.775,2.847,13.036,13.413,13.137,12.866,1798.091,3674.399,4874.764,5004.822
1/1/2015 12:30,0.257,0.628,1.753,2.826,13.035,13.404,13.131,12.855,1808.732,3738.883,4872.581,5015.373
1/1/2015 12:45,0.271,0.614,1.732,2.809,13.032,13.401,13.125,12.849,1812.422,3899.691,4890.849,5033.092
1/1/2015 13:00,0.297,0.619,1.722,2.807,13.028,13.398,13.122,12.837,1820.278,4007.159,4915.070,5011.654
1/1/2015 13:15,0.321,0.624,1.711,2.807,13.026,13.385,13.120,12.837,1830.439,3953.310,4904.629,5021.567
1/1/2015 13:30,0.341,0.624,1.707,2.807,13.015,13.384,13.111,12.837,1837.869,4064.465,4956.025,5046.774
1/1/2015 13:45,0.343,0.634,1.707,2.807,13.013,13.386,13.112,12.839,1854.705,4086.936,4958.492,5039.799
1/1/2015 14:00,0.351,0.650,1.716,2.814,13.014,13.387,13.113,12.840,1862.934,4039.010,4956.243,5041.190
1/1/2015 14:15,0.360,0.659,1.726,2.819,13.014,13.387,13.113,12.841,1867.121,4094.315,4980.808,5052.295
1/1/2015 14:30,0.365,0.668,1.729,2.815,13.014,13.387,13.117,12.842,1871.396,4077.761,4989.175,5047.748
1/1/2015 14:45,0.371,0.674,1.736,2.816,13.016,13.385,13.121,12.844,1866.848,3981.081,4981.899,5035.378
1/1/2015 15:00,0.375,0.680,1.741,2.821,13.017,13.379,13.119,12.845,1865.302,3999.817,4972.804,5049.930
1/1/2015 15:15,0.363,0.681,1.743,2.823,13.021,13.391,13.131,12.847,1879.752,4090.942,4957.370,5069.427
1/1/2015 15:30,0.344,0.673,1.737,2.813,13.019,13.387,13.138,12.845,1888.816,4127.900,4988.927,5041.876
1/1/2015 15:45,0.282,0.615,1.676,2.765,13.020,13.383,13.132,12.842,1896.367,4146.655,4969.978,5059.709
1/1/2015 16:00,0.264,0.604,1.661,2.762,13.027,13.383,13.137,12.841,1901.254,4129.789,4990.040,5069.403
1/1/2015 16:15,0.198,0.547,1.596,2.714,13.028,13.381,13.135,12.834,1892.656,4131.800,5002.475,5045.991
1/1/2015 16:30,0.154,0.513,1.555,2.695,13.032,13.386,13.141,12.838,1901.417,4191.330,5014.665,5079.308
1/1/2015 16:45,0.122,0.494,1.529,2.687,13.049,13.391,13.150,12.842,1903.744,4170.951,5012.719,5061.897
1/1/2015 17:00,0.100,0.483,1.511,2.682,13.052,13.392,13.147,12.842,1913.567,4220.029,5002.177,5069.390
1/1/2015 17:15,0.072,0.470,1.500,2.681,13.056,13.395,13.149,12.844,1915.570,4291.567,5015.771,5083.352
1/1/2015 17:30,0.045,0.462,1.488,2.673,13.060,13.398,13.152,12.847,1930.850,4305.466,5015.800,5079.026
1/1/2015 17:45,0.015,0.455,1.479,2.672,13.065,13.401,13.156,12.850,1937.363,4308.298,5057.642,5044.888
1/1/2015 18:00,-0.014,0.443,1.475,2.669,13.066,13.404,13.150,12.852,1944.353,4327.985,5048.447,5071.046
1/1/2015 18:15,-0.040,0.438,1.468,2.664,13.060,13.405,13.136,12.854,1955.766,4375.045,5053.640,5084.444
1/1/2015 18:30,-0.070,0.431,1.465,2.669,13.067,13.408,13.135,12.855,1966.430,4379.262,5077.756,5080.490
1/1/2015 18:45,-0.100,0.414,1.453,2.669,13.074,13.409,13.136,12.855,1970.834,4400.354,5079.450,5091.663
1/1/2015 19:00,-0.130,0.410,1.452,2.664,13.081,13.410,13.137,12.856,1974.307,4394.602,5100.780,5082.729
1/1/2015 19:15,-0.164,0.397,1.453,2.659,13.085,13.413,13.138,12.858,1987.281,4393.388,5108.145,5104.315
