DateTime,Pit6_ORP_5,Pit6_ORP_10,Pit6_ORP_30,Pit6_ORP_60
MST,mV,mV,mV,mV
1/1/2016 0:00,430.5,498.5,533.6,593.3
1/1/2016 0:15,430.5,498.4,533.5,593.6
1/1/2016 0:30,430.5,498.4,533.5,593.2
1/1/2016 0:45,430.5,498.4,533.5,593.6
1/1/2016 1:00,430.5,498.4,533.5,593.2
1/1/2016 1:15,430.5,498.4,533.5,593.2
1/1/2016 1:30,430.5,498.4,533.5,593.2
1/1/2016 1:45,430.5,498.4,533.5,593.2
1/1/2016 2:00,430.5,498.4,533.5,593.2
1/1/2016 2:15,430.4,498.3,533.5,593.2
1/1/2016 2:30,430.8,498.3,533.5,593.2
1/1/2016 2:45,430.5,498.4,533.5,593.2
1/1/2016 3:00,430.5,498.4,533.5,593.2
1/1/2016 3:15,430.5,498.4,533.5,593.2
1/1/2016 3:30,430.5,498.4,533.5,592.9
1/1/2016 3:45,430.5,498.4,533.5,592.9
1/1/2016 4:00,430.5,498.4,533.5,592.9
1/1/2016 4:15,430.5,498.4,533.5,592.9
1/1/2016 4:30,430.5,498,533.5,592.9
1/1/2016 4:45,430.5,498,533.5,592.9
1/1/2016 5:00,430.5,498,533.5,592.9
1/1/2016 5:15,430.5,498,533.5,592.9
1/1/2016 5:30,430.5,498,533.5,592.9
1/1/2016 5:45,430.5,498,533.5,592.9
1/1/2016 6:00,430.4,498,533.5,592.9
1/1/2016 6:15,430.5,498,533.5,592.9
1/1/2016 6:30,430.4,498,533.5,592.9
1/1/2016 6:45,430.4,498,533.5,592.8
1/1/2016 7:00,430.8,498.3,533.5,593.2
1/1/2016 7:15,431.4,499.3,534.5,593.5
1/1/2016 7:30,431.8,499.3,534.8,593.8
1/1/2016 7:45,432.1,499.3,534.8,594.2
1/1/2016 8:00,432.5,499.7,534.9,594.2
1/1/2016 8:15,432.5,499.7,535.5,594.6
1/1/2016 8:30,432.5,499.7,535.5,594.9
1/1/2016 8:45,477.5,548.5,576.5,633.1
1/1/2016 9:00,416.4,460.1,523.2,616.4
1/1/2016 9:15,511.6,567.2,616.3,669.9
1/1/2016 9:30,374.8,476.1,454.3,469.6
1/1/2016 9:45,313.7,415.4,378.2,426.3
1/1/2016 10:00,342.4,447.8,405.8,415
1/1/2016 10:15,405.5,489.8,503.8,538.9
1/1/2016 10:30,399.4,485.3,494.5,524.6
1/1/2016 10:45,454.2,508.8,571.9,629.6
1/1/2016 11:00,438.5,506,540.5,599.8
1/1/2016 11:15,439.8,505.6,548.3,606.3
1/1/2016 11:30,443.9,511.1,545.5,604.5
1/1/2016 11:45,442.9,507.3,543.8,602.8
1/1/2016 12:00,440.4,507.6,542.8,601.8
1/1/2016 12:15,442.1,509,544.1,602.7
1/1/2016 12:30,439.4,506.2,541.7,601
1/1/2016 12:45,438,505.5,541,600
1/1/2016 13:00,441.8,508.6,543.4,602.7
1/1/2016 13:15,443.8,511.3,545.8,604.4
1/1/2016 13:30,435.2,498.7,551.9,618.7
1/1/2016 13:45,439.3,506.1,541.9,601.3
1/1/2016 14:00,439.7,506.5,542.6,601.6
1/1/2016 14:15,442,508.5,544.3,603
1/1/2016 14:30,441.7,508.2,545.7,607.7
1/1/2016 14:45,445.1,512.3,547.7,606.7
1/1/2016 15:00,455,521.8,560,617.6
1/1/2016 15:15,494.9,562,596.8,655.5
1/1/2016 15:30,493.5,560,595.8,655.1
1/1/2016 15:45,475.8,543.6,577.7,636.4
1/1/2016 16:00,472.8,540.7,573.4,631.4
1/1/2016 16:15,483.4,519.2,639.2,724.8
1/1/2016 16:30,432.6,498,534.9,594.2
1/1/2016 16:45,437.7,504.2,540,599
1/1/2016 17:00,437,503.2,539.3,598.3
1/1/2016 17:15,436,502.5,538.7,597.3
1/1/2016 17:30,433.7,500.2,536,595
1/1/2016 17:45,433,499.5,535.3,594.6
1/1/2016 18:00,433,499.5,535.3,594.3
1/1/2016 18:15,433,499.1,535.3,594.3
1/1/2016 18:30,433,499.2,535.3,594
1/1/2016 18:45,432.7,499.2,535.3,594
1/1/2016 19:00,432.7,499.2,535,594
1/1/2016 19:15,432.7,498.9,535,594.1
1/1/2016 19:30,432.7,498.9,534.7,593.7
1/1/2016 19:45,432.4,498.9,534.7,593.8
1/1/2016 20:00,432.4,499,534.8,593.8
1/1/2016 20:15,432.4,498.6,534.8,593.8
1/1/2016 20:30,432.4,498.6,534.8,593.8
1/1/2016 20:45,432.4,498.3,534.8,593.5
1/1/2016 21:00,432.4,498.3,534.8,593.5
1/1/2016 21:15,432.4,498.3,534.8,593.5
1/1/2016 21:30,432.4,498.3,534.8,593.5
1/1/2016 21:45,432.4,498.3,534.5,593.5
1/1/2016 22:00,432.5,498.3,534.5,593.5
1/1/2016 22:15,432.5,498,534.2,593.6
1/1/2016 22:30,432.5,498,534.2,593.6
1/1/2016 22:45,432.5,498,534.2,593.2
1/1/2016 23:00,432.5,498,534.2,593.2
1/1/2016 23:15,432.5,498,534.2,593.2
1/1/2016 23:30,432.5,498,534.2,593.3
1/1/2016 23:45,432.5,498,534.2,593.2
