DateTime,VWC10cm,Temp10cm,EC10cm,VWC25cm,Temp25cm,EC25cm,VWC53cm,Temp53cm,EC53cm,Voltage11cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2015 0:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,138.428,782.959
1/1/2015 0:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 0:20,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 0:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 0:40,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,141.357,782.959
1/1/2015 0:50,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,141.357,782.959
1/1/2015 1:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,147.217,782.959
1/1/2015 1:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.02,782.959
1/1/2015 1:20,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,146.484,782.959
1/1/2015 1:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.02,782.959
1/1/2015 1:40,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.752,782.959
1/1/2015 1:50,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.02,782.959
1/1/2015 2:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.12,145.02,782.959
1/1/2015 2:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,144.287,782.959
1/1/2015 2:20,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,144.287,782.959
1/1/2015 2:30,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 2:40,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,146.484,782.959
1/1/2015 2:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,145.752,782.959
1/1/2015 3:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.02,782.959
1/1/2015 3:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 3:20,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,139.16,782.959
1/1/2015 3:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,139.16,782.959
1/1/2015 3:40,0.208,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,137.695,782.959
1/1/2015 3:50,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,142.09,782.959
1/1/2015 4:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.12,144.287,782.959
1/1/2015 4:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,147.949,782.227
1/1/2015 4:20,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.12,145.02,782.959
1/1/2015 4:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.02,783.691
1/1/2015 4:40,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,142.822,782.959
1/1/2015 4:50,0.208,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.12,139.893,782.959
1/1/2015 5:00,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,139.893,782.959
1/1/2015 5:10,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,144.287,782.959
1/1/2015 5:20,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,147.949,782.959
1/1/2015 5:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,145.752,782.959
1/1/2015 5:40,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,145.752,782.959
1/1/2015 5:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,145.02,782.227
1/1/2015 6:00,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,144.287,782.959
1/1/2015 6:10,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,144.287,783.691
1/1/2015 6:20,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,142.09,782.959
1/1/2015 6:30,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,143.555,782.227
1/1/2015 6:40,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,140.625,782.959
1/1/2015 6:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,144.287,782.227
1/1/2015 7:00,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,142.09,782.959
1/1/2015 7:10,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.227
1/1/2015 7:20,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,145.752,782.227
1/1/2015 7:30,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,140.625,782.959
1/1/2015 7:40,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,140.625,782.959
1/1/2015 7:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.227
1/1/2015 8:00,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.959
1/1/2015 8:10,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.09,782.227
1/1/2015 8:20,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,140.625,782.227
1/1/2015 8:30,0.207,0.5,0.03,0.231,1.2,0.01,-9999,2.4,0.11,142.09,782.227
1/1/2015 8:40,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,141.357,782.227
1/1/2015 8:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.227
1/1/2015 9:00,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.227
1/1/2015 9:10,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,138.428,782.227
1/1/2015 9:20,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.822,782.227
1/1/2015 9:30,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,139.893,782.227
1/1/2015 9:40,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,138.428,782.227
1/1/2015 9:50,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,141.357,782.227
1/1/2015 10:00,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,140.625,782.227
1/1/2015 10:10,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,147.217,782.227
1/1/2015 10:20,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,151.611,782.227
1/1/2015 10:30,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,143.555,782.227
1/1/2015 10:40,0.207,0.5,0.03,0.23,1.2,0.01,-9999,2.4,0.11,141.357,782.227
1/1/2015 10:50,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,139.16,782.227
1/1/2015 11:00,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,143.555,782.227
1/1/2015 11:10,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,142.09,782.227
1/1/2015 11:20,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,143.555,782.959
1/1/2015 11:30,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,145.02,782.227
1/1/2015 11:40,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,146.484,782.227
1/1/2015 11:50,0.207,0.4,0.03,0.23,1.2,0.01,-9999,2.4,0.11,138.428,782.959
