DateTime,VWC10cm,Temp10cm,EC10cm,VWC25cm,Temp25cm,EC25cm,VWC53cm,Temp53cm,EC53cm,Voltage11cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2016 0:00,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,378.66,799.8
1/1/2016 0:10,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.1,387.45,799.8
1/1/2016 0:20,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,405.76,799.8
1/1/2016 0:30,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,405.76,800.54
1/1/2016 0:40,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,394.04,799.8
1/1/2016 0:50,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,388.92,800.54
1/1/2016 1:00,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,400.63,800.54
1/1/2016 1:10,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,407.23,800.54
1/1/2016 1:20,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.11,412.35,800.54
1/1/2016 1:30,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,409.42,800.54
1/1/2016 1:40,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,405.03,800.54
1/1/2016 1:50,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.1,403.56,800.54
1/1/2016 2:00,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,388.92,800.54
1/1/2016 2:10,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.1,388.92,800.54
1/1/2016 2:20,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,394.78,800.54
1/1/2016 2:30,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.1,399.9,800.54
1/1/2016 2:40,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.11,402.83,800.54
1/1/2016 2:50,0.23,0.8,0.05,0.254,1.5,0.04,-9999,2.6,0.11,384.52,800.54
1/1/2016 3:00,0.23,0.8,0.06,0.254,1.5,0.04,-9999,2.6,0.11,358.89,800.54
