DateTime,Pit6_ORP_5,Pit6_ORP_10,Pit6_ORP_30,Pit6_ORP_60
MST,mV,mV,mV,mV
1/1/2018 0:00,407.2,419.1,412,597.5
1/1/2018 0:15,407.8,419.8,413.3,597.4
1/1/2018 0:30,407.9,419.8,413.3,598.8
1/1/2018 0:45,407.9,419.5,413.3,597.8
1/1/2018 1:00,408.2,420.2,413.7,598.2
1/1/2018 1:15,408.6,420.5,414,598.2
1/1/2018 1:30,409.3,420.2,413.7,597.9
1/1/2018 1:45,409.9,419.8,413.7,598.2
1/1/2018 2:00,410.3,419.5,414.1,598.2
1/1/2018 2:15,410.6,419.8,414.1,598.2
1/1/2018 2:30,411.3,419.8,413,598.2
1/1/2018 2:45,411.3,419.5,413.7,598.9
1/1/2018 3:00,411.3,419.8,414.7,598.6
1/1/2018 3:15,411.3,419.5,415.1,598.2
1/1/2018 3:30,411.3,419.5,415.4,596.9
1/1/2018 3:45,412,419.5,414.7,598.2
1/1/2018 4:00,412.3,419.2,415.1,598.2
1/1/2018 4:15,412.7,419.5,414.1,599.6
1/1/2018 4:30,413.4,419.2,415.4,597.9
1/1/2018 4:45,413.4,419.2,415.1,597.9
1/1/2018 5:00,414.1,419.8,415.1,596.9
1/1/2018 5:15,414.7,419.8,415.1,597.2
1/1/2018 5:30,415.1,419.8,415.1,597.5
1/1/2018 5:45,415.4,419.8,414.4,597.5
1/1/2018 6:00,416.1,419.8,415.1,597.5
1/1/2018 6:15,416.4,419.8,415.1,598.2
1/1/2018 6:30,416.8,420.9,414.7,598.2
1/1/2018 6:45,417.1,420.5,416.1,597.5
1/1/2018 7:00,417.5,420.5,415.4,598.2
1/1/2018 7:15,417.8,420.5,415.8,598.2
1/1/2018 7:30,417.8,420.2,416.4,596.9
1/1/2018 7:45,417.8,420.5,416.1,599.9
1/1/2018 8:00,418.1,420.9,425,610.5
1/1/2018 8:15,417.8,420.9,419.5,602
1/1/2018 8:30,418.5,421.5,425.3,605.7
1/1/2018 8:45,418.1,420.5,422.2,601.9
1/1/2018 9:00,418.8,421.1,422.2,598.8
1/1/2018 9:15,419.1,420.5,421.5,598.5
1/1/2018 9:30,419.1,421.1,421.5,598.1
1/1/2018 9:45,419.4,420.8,422.2,598.5
1/1/2018 10:00,419.4,420.4,421.8,598
1/1/2018 10:15,419.7,421.1,422.4,598
1/1/2018 10:30,420,421,423.4,599.7
1/1/2018 10:45,420,421,423.4,598.6
1/1/2018 11:00,420,420.3,424.1,598.6
1/1/2018 11:15,420,420.3,424.1,598.3
1/1/2018 11:30,420,419.6,423.7,598.6
1/1/2018 11:45,420.3,419.6,424.4,598.3
1/1/2018 12:00,420,419.6,424.1,598.9
1/1/2018 12:15,420.7,419.6,424.1,598.9
1/1/2018 12:30,420.7,419.3,424.4,598.9
1/1/2018 12:45,420.7,419,424.7,598.9
1/1/2018 13:00,420.7,419,424.7,598.9
1/1/2018 13:15,420.7,418.3,421.7,591.4
1/1/2018 13:30,420.7,418.3,424.1,599.3
1/1/2018 13:45,420.7,417.9,424.7,599.6
1/1/2018 14:00,421.3,418.3,424.1,599.3
1/1/2018 14:15,421,417.9,423.7,598.9
1/1/2018 14:30,420.7,417.2,419,592.8
1/1/2018 14:45,421.3,417.9,423.7,598.6
1/1/2018 15:00,421.3,418.3,423.7,598.9
1/1/2018 15:15,420.7,418.3,423,597.6
1/1/2018 15:30,420.7,418.6,423,599.6
1/1/2018 15:45,420.7,418.6,423.4,599.6
1/1/2018 16:00,420,417.9,421.3,603
1/1/2018 16:15,420.4,419,422.4,599
1/1/2018 16:30,420.4,419,422.1,599
1/1/2018 16:45,420.4,419.4,421.5,599.1
1/1/2018 17:00,420.5,419.1,420.1,599.5
