TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2014 0:00,-1.3169,-0.5907,1.2577,2.4924,12.6971,13.8028,12.5452,11.1444,373.7891,5673.5710,8000.5450,8601.5250
1/1/2014 0:15,-1.3763,-0.6227,1.2569,2.4916,12.7016,13.8179,12.5450,11.1446,373.5156,5657.8910,7990.7000,8646.5630
1/1/2014 0:30,-1.4224,-0.6527,1.2568,2.4914,12.7008,13.8127,12.5326,11.1344,369.4130,5649.1390,8013.6740,8692.1460
1/1/2014 0:45,-1.4558,-0.6788,1.2563,2.4910,12.6840,13.8149,12.5221,11.1299,367.9543,5648.5000,8012.2150,8678.4720
1/1/2014 1:00,-1.4879,-0.6994,1.2559,2.4909,12.6824,13.7915,12.5181,11.1195,366.4956,5651.7820,8012.7620,8601.3430
1/1/2014 1:15,-1.5226,-0.7263,1.2537,2.4909,12.6847,13.7681,12.5180,11.1170,365.2193,5650.5060,7980.1240,8681.9360
1/1/2014 1:30,-1.5518,-0.7482,1.2497,2.4909,12.6866,13.7517,12.5180,11.1168,363.4796,5660.2360,8021.1670,8692.8800
1/1/2014 1:45,-1.5864,-0.7751,1.2466,2.4909,12.6870,13.7810,12.5183,11.1169,359.3790,5655.4330,8031.6010,8582.0640
1/1/2014 2:00,-1.6387,-0.8068,1.2455,2.4889,12.6674,13.7638,12.5185,11.1257,355.9200,5662.1720,8033.1800,8623.4010
1/1/2014 2:15,-1.7061,-0.8458,1.2451,2.4845,12.6713,13.7547,12.5124,11.1144,361.4723,5662.3980,7972.4470,8642.6980
1/1/2014 2:30,-1.7821,-0.8871,1.2377,2.4809,12.6769,13.7640,12.5056,11.1069,360.2010,5664.7560,8019.9660,8563.8690
1/1/2014 2:45,-1.8587,-0.9316,1.2347,2.4797,12.6827,13.7659,12.5068,11.1048,356.1935,5665.4560,8019.3230,8545.3630
1/1/2014 3:00,-1.9340,-0.9746,1.2357,2.4725,12.6883,13.7762,12.5053,11.1052,354.2791,5670.3810,8054.8820,8604.4430
1/1/2014 3:15,-2.0056,-1.0161,1.2332,2.4736,12.6878,13.7570,12.4941,11.0992,349.4472,5679.4980,8044.3060,8682.1180
1/1/2014 3:30,-2.0746,-1.0538,1.2321,2.4780,12.6725,13.7588,12.4924,11.1007,354.1905,5683.9150,8045.8240,8609.4290
1/1/2014 3:45,-2.1369,-1.0925,1.2354,2.4812,12.6761,13.7586,12.4919,11.0976,351.4880,5685.6250,8033.2520,8718.9070
1/1/2014 4:00,-2.1793,-1.1239,1.2357,2.4764,12.6793,13.7749,12.4919,11.0965,351.3269,5681.3200,8053.9850,8702.2930
1/1/2014 4:15,-2.2160,-1.1507,1.2354,2.4719,12.6822,13.7816,12.4920,11.0933,351.3092,5681.8550,8051.7560,8675.9630
1/1/2014 4:30,-2.2681,-1.1869,1.2286,2.4709,12.6861,13.7733,12.4924,11.0910,346.2213,5680.4170,8063.8450,8700.1190
1/1/2014 4:45,-2.3237,-1.2239,1.2248,2.4708,12.6883,13.7617,12.4925,11.0908,350.8073,5681.2190,8073.4030,8725.4100
1/1/2014 5:00,-2.3689,-1.2593,1.2237,2.4708,12.6692,13.7540,12.4928,11.0901,349.8241,5683.4560,8035.1940,8802.3250
1/1/2014 5:15,-2.4168,-1.2932,1.2164,2.4702,12.6701,13.7428,12.4918,11.0897,349.6465,5690.4660,8047.7080,8790.2280
1/1/2014 5:30,-2.4647,-1.3286,1.2139,2.4657,12.6739,13.7101,12.4743,11.0732,347.0107,5697.3600,8070.8960,8876.9080
1/1/2014 5:45,-2.5068,-1.3608,1.2139,2.4602,12.6769,13.7477,12.4665,11.0766,350.1139,5691.7450,8077.8820,8842.4970
1/1/2014 6:00,-2.5473,-1.3931,1.2137,2.4598,12.6799,13.7481,12.4659,11.0742,347.4692,5687.7330,8068.3990,8876.6070
1/1/2014 6:15,-2.5996,-1.4301,1.2077,2.4598,12.6817,13.7305,12.4664,11.0643,343.9124,5697.9480,8056.7260,8861.2850
1/1/2014 6:30,-2.6474,-1.4673,1.2030,2.4598,12.6736,13.7351,12.4672,11.0648,344.3684,5684.3590,8071.3180,8951.2080
