TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2015 0:00,-0.492,0.392,1.704,2.841,12.871,13.24,12.554,11.065,3508.465,4698.152,6860.142,7725.667
1/1/2015 0:15,-0.503,0.393,1.704,2.829,12.869,13.23,12.546,11.067,3508.83,4713.21,6861.419,7723.659
1/1/2015 0:30,-0.516,0.395,1.707,2.823,12.871,13.23,12.544,11.059,3508.465,4703.537,6846.452,7754.506
1/1/2015 0:45,-0.521,0.395,1.709,2.826,12.87,13.23,12.543,11.056,3503.719,4709.742,6840.611,7722.747
1/1/2015 1:00,-0.534,0.391,1.709,2.826,12.864,13.224,12.537,11.049,3495.688,4706.274,6836.779,7720.557
1/1/2015 1:15,-0.543,0.381,1.709,2.826,12.858,13.228,12.532,11.04,3501.346,4700.16,6838.969,7739.904
1/1/2015 1:30,-0.56,0.376,1.709,2.827,12.858,13.228,12.529,11.041,3510.016,4710.746,6841.159,7736.802
1/1/2015 1:45,-0.565,0.376,1.703,2.827,12.854,13.225,12.531,11.047,3500.707,4707.187,6878.029,7737.714
1/1/2015 2:00,-0.584,0.376,1.699,2.827,12.852,13.231,12.531,11.042,3490.395,4702.624,6870.728,7735.341
1/1/2015 2:15,-0.587,0.375,1.702,2.825,12.849,13.218,12.525,11.041,3482.455,4707.643,6859.594,7741.182
1/1/2015 2:30,-0.591,0.371,1.701,2.821,12.848,13.209,12.515,11.039,3496.053,4709.195,6887.155,7723.477
1/1/2015 2:45,-0.591,0.37,1.698,2.82,12.846,13.216,12.519,11.04,3492.767,4703.537,6870.911,7742.277
1/1/2015 3:00,-0.592,0.369,1.696,2.819,12.841,13.218,12.518,11.038,3481.725,4704.814,6895.186,7720.557
1/1/2015 3:15,-0.596,0.365,1.696,2.815,12.838,13.212,12.516,11.037,3469.313,4692.128,6850.103,7722.017
1/1/2015 3:30,-0.597,0.364,1.697,2.814,12.835,13.213,12.514,11.038,3464.568,4695.688,6870.18,7751.038
1/1/2015 3:45,-0.597,0.364,1.697,2.814,12.838,13.227,12.521,11.048,3448.232,4673.876,6871.641,7753.776
1/1/2015 4:00,-0.597,0.365,1.697,2.814,12.836,13.233,12.522,11.064,3443.667,4662.858,6872.187,7729.452
1/1/2015 4:15,-0.598,0.371,1.697,2.813,12.827,13.235,12.518,11.076,3429.676,4647.593,6890.189,7742.523
1/1/2015 4:30,-0.595,0.375,1.697,2.814,12.817,13.211,12.504,11.061,3434.161,4644.5,6901.162,7732.563
1/1/2015 4:45,-0.582,0.377,1.697,2.814,12.818,13.223,12.516,11.078,3415.265,4638.43,6886.904,7752.579
1/1/2015 5:00,-0.577,0.376,1.695,2.812,12.819,13.227,12.519,11.092,3422.812,4621.038,6869.707,7738.706
1/1/2015 5:15,-0.576,0.377,1.69,2.809,12.815,13.216,12.512,11.076,3437.029,4632.755,6883.909,7767.477
1/1/2015 5:30,-0.575,0.375,1.683,2.803,12.825,13.248,12.531,11.106,3427.281,4621.369,6888.313,7713.501
1/1/2015 5:45,-0.569,0.374,1.677,2.803,12.829,13.275,12.54,11.131,3414.883,4600.399,6891.068,7750.192
1/1/2015 6:00,-0.559,0.375,1.676,2.799,12.828,13.271,12.539,11.127,3407.654,4591.858,6893.216,7763.146
1/1/2015 6:15,-0.553,0.37,1.676,2.792,12.844,13.339,12.575,11.203,3390.305,4574.686,6861.619,7764.386
1/1/2015 6:30,-0.542,0.366,1.675,2.792,12.861,13.4,12.608,11.28,3353.897,4537.55,6919.636,7757.883
1/1/2015 6:45,-0.532,0.365,1.675,2.792,12.85,13.362,12.593,11.248,3345.013,4511.113,6863.751,7787.328
1/1/2015 7:00,-0.531,0.365,1.675,2.792,12.84,13.342,12.588,11.225,3346.967,4505.88,6891.239,7774.455
1/1/2015 7:15,-0.52,0.364,1.671,2.792,12.839,13.339,12.587,11.223,3361.167,4503.58,6865.796,7789.912
1/1/2015 7:30,-0.51,0.364,1.665,2.786,12.839,13.38,12.614,11.288,3340.634,4485.239,6880.401,7762.902
1/1/2015 7:45,-0.51,0.364,1.657,2.77,12.852,13.413,12.641,11.341,3313.621,4449.646,6893.361,7760.894
1/1/2015 8:00,-0.502,0.364,1.654,2.77,12.839,13.341,12.596,11.233,3320.648,4442.437,6873.648,7784.623
1/1/2015 8:15,-0.488,0.365,1.654,2.77,12.838,13.334,12.598,11.209,3336.71,4455.852,6883.14,7763.998
1/1/2015 8:30,-0.486,0.366,1.656,2.772,12.838,13.316,12.597,11.205,3333.698,4464.705,6884.782,7777.321
1/1/2015 8:45,-0.477,0.369,1.659,2.775,12.838,13.332,12.606,11.222,3340.36,4456.765,6869.633,7777.321
1/1/2015 9:00,-0.465,0.369,1.659,2.775,12.837,13.321,12.602,11.211,3343.19,4467.442,6858.499,7776.956
1/1/2015 9:15,-0.461,0.368,1.658,2.774,12.834,13.293,12.588,11.172,3359.16,4481.314,6870.545,7782.432
1/1/2015 9:30,-0.449,0.369,1.655,2.771,12.836,13.29,12.588,11.161,3359.251,4498.836,6898.106,7793.749
1/1/2015 9:45,-0.441,0.379,1.655,2.78,12.835,13.281,12.58,11.145,3364.271,4511.065,6882.774,7773.489
1/1/2015 10:00,-0.415,0.392,1.678,2.798,12.832,13.282,12.581,11.143,3359.594,4518.518,6867.578,7788.037
1/1/2015 10:15,-0.378,0.426,1.711,2.833,12.836,13.291,12.585,11.142,3371.789,4528.104,6863.995,7779.203
1/1/2015 10:30,-0.342,0.457,1.748,2.863,12.842,13.293,12.586,11.15,3369.252,4528.33,6858.161,7769.08
1/1/2015 10:45,-0.318,0.476,1.769,2.886,12.828,13.261,12.565,11.107,3389.569,4547.604,6852.64,7787.709
1/1/2015 11:00,-0.272,0.51,1.81,2.921,12.829,13.258,12.568,11.102,3378.195,4568.009,6863.229,7784.12
1/1/2015 11:15,-0.261,0.514,1.821,2.923,12.813,13.242,12.543,11.074,3395.334,4581.855,6858.11,7784.615
1/1/2015 11:30,-0.224,0.537,1.846,2.952,12.813,13.229,12.538,11.066,3405.679,4594.388,6842.886,7805.367
1/1/2015 11:45,-0.168,0.588,1.902,3.004,12.799,13.214,12.528,11.057,3415.688,4615.396,6867.99,7774.784
1/1/2015 12:00,-0.148,0.597,1.916,3.011,12.793,13.21,12.521,11.047,3411.627,4620.529,6855.125,7752.967
1/1/2015 12:15,-0.173,0.551,1.87,2.962,12.784,13.196,12.503,11.031,3404.97,4636.802,6872.215,7782.659
1/1/2015 12:30,-0.117,0.587,1.902,2.998,12.784,13.198,12.515,11.029,3405.214,4645.593,6872.338,7779.861
1/1/2015 12:45,-0.045,0.653,1.972,3.064,12.778,13.192,12.518,11.024,3395.38,4649.415,6867.237,7803.348
1/1/2015 13:00,-0.011,0.679,2.007,3.092,12.774,13.189,12.505,11.021,3409.128,4658.429,6873.429,7789.327
1/1/2015 13:15,-0.041,0.633,1.961,3.039,12.764,13.178,12.493,11.024,3418.232,4660.34,6871.79,7825.927
1/1/2015 13:30,-0.029,0.62,1.943,3.024,12.763,13.178,12.495,11.026,3412.861,4671.721,6909.664,7807.536
1/1/2015 13:45,-0.04,0.594,1.91,2.992,12.763,13.176,12.498,11.029,3407.246,4676.075,6871.669,7782.684
1/1/2015 14:00,-0.048,0.569,1.876,2.96,12.764,13.181,12.5,11.031,3397.073,4675.198,6919.999,7790.783
1/1/2015 14:15,-0.036,0.56,1.858,2.946,12.762,13.179,12.503,11.016,3394.961,4669.905,6901.215,7807.4
1/1/2015 14:30,-0.026,0.562,1.853,2.945,12.759,13.182,12.507,11.012,3391.18,4672.072,6895.668,7808.498
1/1/2015 14:45,0.051,0.639,1.934,3.026,12.766,13.189,12.505,11.034,3399.392,4676.191,6915.942,7825.688
1/1/2015 15:00,0.072,0.667,1.971,3.055,12.763,13.19,12.503,11.025,3393.288,4675.463,6909.771,7811.696
1/1/2015 15:15,0.015,0.598,1.904,2.983,12.77,13.204,12.508,11.036,3377.138,4666.987,6918.869,7814.919
1/1/2015 15:30,-0.008,0.559,1.857,2.941,12.775,13.207,12.514,11.043,3378.992,4651.263,6920.753,7839.96
1/1/2015 15:45,-0.02,0.538,1.829,2.917,12.778,13.21,12.518,11.043,3374.604,4659.03,6938.817,7810.295
1/1/2015 16:00,-0.026,0.529,1.81,2.901,12.781,13.213,12.522,11.038,3382.837,4657.053,6923.766,7805.944
1/1/2015 16:15,-0.031,0.518,1.796,2.895,12.783,13.209,12.524,11.036,3375.796,4656.002,6920.851,7838.28
1/1/2015 16:30,-0.04,0.512,1.782,2.881,12.786,13.212,12.528,11.032,3376.83,4656.172,6926.574,7807.375
1/1/2015 16:45,-0.042,0.505,1.773,2.871,12.788,13.218,12.53,11.047,3366.256,4650.798,6961.604,7827.998
1/1/2015 17:00,-0.049,0.506,1.77,2.87,12.791,13.217,12.533,11.046,3369.56,4652.003,6935.409,7822.906
1/1/2015 17:15,-0.051,0.495,1.762,2.862,12.792,13.214,12.537,11.034,3373.636,4652.903,6953.851,7838.026
1/1/2015 17:30,-0.058,0.491,1.75,2.857,12.79,13.21,12.564,11.036,3371.271,4661.518,6924.698,7859.758
1/1/2015 17:45,-0.064,0.484,1.751,2.848,12.786,13.21,12.581,11.039,3375.496,4655.623,6956.695,7827.696
1/1/2015 18:00,-0.074,0.489,1.745,2.853,12.789,13.2,12.581,11.042,3381.89,4669.37,6944.137,7824.905
1/1/2015 18:15,-0.074,0.483,1.743,2.851,12.79,13.202,12.574,11.036,3387.464,4671.196,6930.875,7846.106
1/1/2015 18:30,-0.09,0.476,1.74,2.84,12.792,13.204,12.576,11.045,3382.669,4664.195,6951.271,7837.097
1/1/2015 18:45,-0.092,0.479,1.73,2.845,12.793,13.208,12.585,11.044,3381.094,4668.125,6953.42,7851.684
1/1/2015 19:00,-0.105,0.467,1.732,2.844,12.799,13.219,12.589,11.045,3369.406,4673.15,6975.525,7868.127
1/1/2015 19:15,-0.112,0.464,1.733,2.83,12.8,13.217,12.587,11.046,3373.79,4669.224,6963.104,7847.489
1/1/2015 19:30,-0.125,0.465,1.734,2.83,12.805,13.214,12.553,11.048,3386.393,4669.954,6976.073,7830.867
1/1/2015 19:45,-0.137,0.463,1.723,2.83,12.8,13.208,12.539,11.038,3393.973,4666.484,6991.415,7847.671
1/1/2015 20:00,-0.146,0.447,1.713,2.831,12.801,13.209,12.539,11.035,3399.361,4675.068,6962.375,7863.014
1/1/2015 20:15,-0.161,0.446,1.715,2.832,12.802,13.201,12.53,11.035,3399.452,4681.096,6979.726,7852.055
1/1/2015 20:30,-0.166,0.449,1.718,2.832,12.802,13.193,12.525,11.035,3411.872,4692.786,6973.516,7842.192
1/1/2015 20:45,-0.184,0.449,1.719,2.819,12.803,13.187,12.513,11.03,3416.712,4691.141,6957.808,7858.083
1/1/2015 21:00,-0.188,0.437,1.716,2.815,12.803,13.196,12.516,11.029,3420.274,4694.794,6993.242,7847.489
1/1/2015 21:15,-0.206,0.429,1.702,2.815,12.805,13.192,12.514,11.025,3417.352,4685.571,6979.726,7854.611
1/1/2015 21:30,-0.217,0.428,1.697,2.815,12.805,13.189,12.513,11.023,3427.306,4690.228,6995.799,7837.991
1/1/2015 21:45,-0.228,0.428,1.697,2.815,12.806,13.194,12.518,11.022,3421.004,4687.854,6993.607,7849.315
1/1/2015 22:00,-0.242,0.428,1.697,2.815,12.807,13.192,12.516,11.023,3432.329,4702.922,6961.826,7852.42
1/1/2015 22:15,-0.249,0.427,1.698,2.816,12.808,13.187,12.515,11.023,3440.73,4696.895,6990.319,7820.456
1/1/2015 22:30,-0.267,0.42,1.698,2.812,12.809,13.195,12.518,11.023,3432.42,4694.886,6991.781,7863.196
1/1/2015 22:45,-0.271,0.411,1.698,2.805,12.81,13.187,12.513,11.024,3440.091,4701.644,7005.845,7825.205
