DateTime,VWC9.5cm,Temp9.5cm,EC9.5cm,VWC44cm,Temp44cm,EC44cm,VWC65cm,Temp65cm,EC65cm,Voltage11cm,Voltage45cm
1/1/2012 4:00,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.8
1/1/2012 4:10,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 4:20,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 4:30,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 4:40,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 4:50,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 5:00,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 5:10,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 5:20,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 5:30,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 5:40,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 5:50,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 6:00,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 6:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 6:20,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 6:30,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 6:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 6:50,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 7:00,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 7:10,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 7:20,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 7:30,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 7:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 7:50,0.238,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.8
1/1/2012 8:00,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 8:10,0.237,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 8:20,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 8:30,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 8:40,0.238,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 8:50,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 9:00,0.237,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 9:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.2,788.1
1/1/2012 9:20,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 9:30,0.238,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,763.9,788.8
1/1/2012 9:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 9:50,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,763.9,788.1
1/1/2012 10:00,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 10:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.1
1/1/2012 10:20,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,787.3
1/1/2012 10:30,0.238,1.1,0.12,0.209,2.3,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 10:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 10:50,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 11:00,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 11:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 11:20,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.1
1/1/2012 11:30,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.8,788.1
1/1/2012 11:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.8,788.8
1/1/2012 11:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,769.8,788.1
1/1/2012 12:00,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.1
1/1/2012 12:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 12:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 12:30,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 12:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 12:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 13:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.1,788.8
1/1/2012 13:10,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.1
1/1/2012 13:20,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,764.6,788.1
1/1/2012 13:30,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,765.4,788.8
1/1/2012 13:40,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.1,788.1
1/1/2012 13:50,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.8,788.1
1/1/2012 14:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,767.6,788.8
1/1/2012 14:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,768.3,788.1
1/1/2012 14:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,767.6,788.1
1/1/2012 14:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,769,788.1
1/1/2012 14:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,770.5,788.8
1/1/2012 14:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,785.1,788.8
1/1/2012 15:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,778.5,788.8
1/1/2012 15:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,770.5,788.8
1/1/2012 15:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.8,788.8
1/1/2012 15:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,766.8,788.8
1/1/2012 15:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,767.6,788.1
1/1/2012 15:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,769,788.8
1/1/2012 16:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,769.8,788.8
1/1/2012 16:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,769.8,788.8
1/1/2012 16:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,770.5,788.8
1/1/2012 16:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,771.2,788.8
1/1/2012 16:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,772.7,788.8
1/1/2012 16:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,774.9,788.8
1/1/2012 17:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,785.1,788.8
1/1/2012 17:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,852.5,788.8
1/1/2012 17:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851.8,788.8
1/1/2012 17:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 17:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,850.3,788.8
1/1/2012 17:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,848.1,788.8
1/1/2012 18:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,849.6,788.8
1/1/2012 18:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,850.3,788.8
1/1/2012 18:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 18:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851.8,788.8
1/1/2012 18:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851.8,788.8
1/1/2012 18:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.06,852.5,788.8
1/1/2012 19:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,850.3,788.8
1/1/2012 19:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.1
1/1/2012 19:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851.8,788.8
1/1/2012 19:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 19:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 19:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 20:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,789.5
1/1/2012 20:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,850.3,788.8
1/1/2012 20:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,848.9,788.8
1/1/2012 20:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,849.6,788.8
1/1/2012 20:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,850.3,788.8
1/1/2012 20:50,0.238,1,0.12,0.209,2.2,0.03,0.205,2.5,0.05,851,788.8
1/1/2012 21:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 21:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851.8,788.8
1/1/2012 21:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,851,788.8
1/1/2012 21:30,0.238,1,0.12,0.209,2.2,0.03,0.205,2.5,0.05,851.8,788.8
1/1/2012 21:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,852.5,788.8
1/1/2012 21:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,852.5,788.8
1/1/2012 22:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,853.2,788.8
1/1/2012 22:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,852.5,788.8
1/1/2012 22:20,0.238,1,0.12,0.209,2.2,0.03,0.205,2.5,0.05,852.5,788.8
1/1/2012 22:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,853.2,788.8
1/1/2012 22:40,0.238,1,0.12,0.209,2.2,0.03,0.205,2.5,0.05,853.2,788.8
1/1/2012 22:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,853.2,789.5
1/1/2012 23:00,0.238,1,0.12,0.209,2.2,0.03,0.205,2.5,0.05,853.2,788.8
1/1/2012 23:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,854,788.8
1/1/2012 23:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,854,788.8
1/1/2012 23:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,854.7,788.8
1/1/2012 23:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,854.7,788.8
1/1/2012 23:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,855.4,789.5
1/2/2012 0:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,856.2,788.8
1/2/2012 0:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,856.2,788.8
1/2/2012 0:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,857.6,788.8
1/2/2012 0:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,858.4,788.8
1/2/2012 0:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,858.4,788.8
1/2/2012 0:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,858.4,788.8
1/2/2012 1:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.1,788.1
1/2/2012 1:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.1,788.8
1/2/2012 1:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.1,788.8
1/2/2012 1:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.1,788.1
1/2/2012 1:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.8,788.8
1/2/2012 1:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.8,788.1
1/2/2012 2:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 2:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 2:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 2:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 2:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 2:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 3:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 3:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 3:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 3:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,787.3
1/2/2012 3:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 3:50,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 4:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 4:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 4:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 4:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 4:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862.8,788.1
1/2/2012 4:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 5:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 5:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 5:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 5:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 5:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862.8,788.1
1/2/2012 5:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 6:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 6:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862.8,788.1
1/2/2012 6:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 6:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 6:40,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 6:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.1
1/2/2012 7:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,859.8,788.1
1/2/2012 7:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 7:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.06,860.6,788.1
1/2/2012 7:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 7:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.06,861.3,788.1
1/2/2012 7:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 8:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 8:10,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 8:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 8:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,862,788.1
1/2/2012 8:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.1
1/2/2012 8:50,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 9:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 9:10,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,864.2,788.1
1/2/2012 9:20,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,864.2,788.1
1/2/2012 9:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,864.2,788.1
1/2/2012 9:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 9:50,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.1
1/2/2012 10:00,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,865.7,788.1
1/2/2012 10:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.2,787.3
1/2/2012 10:20,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 10:30,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.2,788.1
1/2/2012 10:40,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,867.2,788.1
1/2/2012 10:50,0.238,1.1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 11:00,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 11:10,0.238,1.1,0.13,0.208,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 11:20,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 11:30,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 11:40,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 11:50,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 12:00,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.2,788.1
1/2/2012 12:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 12:20,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.2,788.1
1/2/2012 12:30,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 12:40,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 12:50,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 13:00,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 13:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,787.3
1/2/2012 13:20,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 13:30,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 13:40,0.239,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 13:50,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:00,0.238,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:20,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:30,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:40,0.238,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,869.4,788.1
1/2/2012 14:50,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,787.3
1/2/2012 15:00,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 15:10,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 15:20,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 15:30,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,867.9,788.1
1/2/2012 15:40,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,868.6,788.1
1/2/2012 15:50,0.239,1.1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,866.4,788.8
1/2/2012 16:00,0.238,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,866.4,788.8
1/2/2012 16:10,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,865.7,788.8
1/2/2012 16:20,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,865,788.8
1/2/2012 16:30,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,863.5,788.8
1/2/2012 16:40,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,862,788.8
1/2/2012 16:50,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.06,862,788.8
1/2/2012 17:00,0.239,1,0.12,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 17:10,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 17:20,0.239,1,0.13,0.208,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 17:30,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 17:40,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,862,788.8
1/2/2012 17:50,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 18:00,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 18:10,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
1/2/2012 18:20,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 18:30,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,860.6,788.8
1/2/2012 18:40,0.239,1,0.13,0.209,2.2,0.03,0.204,2.5,0.05,861.3,788.8
