TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
8/3/2013 13:45,14.09131,12.99734,11.84837,10.88731,13.83784,12.12684,13.2412,12.97886,666.83,4459.866,11198,9811.843
8/3/2013 14:00,14.43426,13.21137,12.03334,11.03599,13.80794,12.12389,13.24044,12.97756,666.9779,4486.103,11013.55,9633.699
8/3/2013 14:15,14.80104,13.35326,12.09878,11.08159,13.79262,12.11903,13.23779,12.9755,679.6205,4511.913,11022.56,9627.488
8/3/2013 14:30,14.99744,13.45613,12.12775,11.09977,13.79004,12.11387,13.23472,12.9728,686.3365,4549.377,11007.89,9592.442
8/3/2013 14:45,15.10085,13.53431,12.14527,11.11394,13.78288,12.10917,13.23168,12.9699,684.488,4576.749,11037.53,9595.81
8/3/2013 15:00,15.45962,13.65673,12.16834,11.12718,13.77007,12.09799,13.23077,12.9693,687.2288,4595.935,11042.63,9578.8
8/3/2013 15:15,15.90798,13.8126,12.17627,11.13469,13.74412,12.07908,13.23048,12.96899,679.7311,4610.985,11035.44,9615.846
8/3/2013 15:30,16.31027,13.9677,12.18548,11.13219,13.71881,12.06841,13.23011,12.96904,657.5231,4591.514,11010.5,9576.115
8/3/2013 15:45,16.22157,14.02307,12.18794,11.13346,13.72319,12.06674,13.23002,12.969,673.2607,4604.193,10979.93,9603.993
8/3/2013 16:00,16.30032,14.08754,12.20312,11.14083,13.73404,12.0648,13.22949,12.96872,656.6979,4589.85,11020.87,9595.264
8/3/2013 16:15,16.68267,14.21153,12.21158,11.14257,13.69899,12.06128,13.22937,12.96837,638.5637,4523.034,10972.63,9619.669
8/3/2013 16:30,16.69994,14.26824,12.2167,11.13858,13.69819,12.05966,13.22924,12.96086,649.9086,4509.438,10960.2,9594.603
8/3/2013 16:45,16.55257,14.28369,12.21614,11.13613,13.71926,12.05919,13.23015,12.95866,648.6242,4500.813,10914.61,9637.642
8/3/2013 17:00,16.28984,14.27465,12.21986,11.13508,13.74265,12.05942,13.22908,12.95549,649.1931,4488.805,10905.09,9618.579
8/3/2013 17:15,16.0036,14.24349,12.22324,11.13054,13.78,12.06442,13.22896,12.95566,648.7861,4490.696,10932.69,9621.955
8/3/2013 17:30,15.80835,14.22023,12.22912,11.13393,13.7906,12.07451,13.21998,12.9454,652.2169,4497.984,10916.89,9619.399
8/3/2013 17:45,15.75205,14.22053,12.24327,11.13802,13.7897,12.0622,13.204,12.94157,673.703,4537.443,10889.09,9634.721
8/3/2013 18:00,15.70334,14.22647,12.24999,11.13278,13.78324,12.06068,13.20061,12.94179,679.6435,4573.269,10940.09,9655.379
8/3/2013 18:15,15.60968,14.22119,12.25986,11.1287,13.79335,12.0622,13.20026,12.94194,676.2621,4609.275,10932.42,9631.801
8/3/2013 18:30,15.46363,14.20473,12.26679,11.12734,13.79528,12.06764,13.19998,12.94195,693.717,4633.218,10994.74,9662.325
8/3/2013 18:45,15.3078,14.18562,12.2737,11.12695,13.80119,12.06185,13.19974,12.94197,728.5354,4676.17,10991.64,9673.108
8/3/2013 19:00,15.15094,14.16652,12.28337,11.12695,13.8162,12.06728,13.19975,12.94231,750.5596,4725.885,11015.4,9666.346
8/3/2013 19:15,14.98935,14.13932,12.29228,11.12695,13.84012,12.07957,13.20203,12.94485,730.277,4755.163,11055.32,9693.101
8/3/2013 19:30,14.8299,14.10144,12.30439,11.12721,13.84627,12.0845,13.20327,12.94646,714.9042,4771.546,11088.25,9682.199
8/3/2013 19:45,14.69446,14.06422,12.31651,11.12839,13.85109,12.08708,13.19387,12.94652,725.307,4773.04,11103.82,9681.728
8/3/2013 20:00,14.53609,14.02992,12.32413,11.12774,13.85837,12.09633,13.19683,12.94659,751.7757,4791.747,11137.87,9713.848
8/3/2013 20:15,14.35804,13.9943,12.33783,11.12667,13.88303,12.10919,13.20223,12.9507,778.0206,4813.105,11157.02,9686.177
8/3/2013 20:30,14.17483,13.95652,12.35613,11.12937,13.87935,12.11398,13.20162,12.96015,783.4398,4832.187,11163.06,9734.948
8/3/2013 20:45,14.02089,13.9117,12.36766,11.13167,13.89656,12.11605,13.20197,12.96081,793.9651,4832.628,11185.36,9671.473
8/3/2013 21:00,13.87654,13.86379,12.37421,11.13189,13.90355,12.12725,13.20294,12.96197,767.1807,4838.577,11184.82,9654.666
8/3/2013 21:15,13.74327,13.81537,12.38004,11.13216,13.91672,12.13457,13.20317,12.96238,760.1415,4845.799,11170.01,9629.8
8/3/2013 21:30,13.6136,13.76729,12.38536,11.13274,13.91214,12.14833,13.20936,12.96555,772.2087,4850.919,11185.55,9629.983
8/3/2013 21:45,13.48468,13.72239,12.39687,11.13266,13.91982,12.15103,13.21257,12.96825,783.5446,4853.662,11211.88,9646.621
8/3/2013 22:00,13.36355,13.67057,12.40201,11.12832,13.93155,12.15398,13.21793,12.9762,786.8356,4858.232,11186.28,9632.177
8/3/2013 22:15,13.25562,13.62277,12.4097,11.1275,13.93638,12.15587,13.2181,12.97802,789.9438,4862.438,11212.98,9613.894
8/3/2013 22:30,13.15677,13.57532,12.41252,11.12829,13.95055,12.15741,13.21807,12.9785,771.843,4856.038,11215.17,9635.833
8/3/2013 22:45,13.0716,13.52746,12.42385,11.1285,13.9456,12.16891,13.21768,12.97895,761.1472,4850.553,11191.22,9648.267
8/3/2013 23:00,13.00149,13.48342,12.42941,11.12871,13.95699,12.17621,13.21748,12.98167,755.5706,4845.982,11199.27,9649.182
8/3/2013 23:15,12.9383,13.43925,12.43541,11.12876,13.95136,12.18897,13.21728,12.98758,748.085,4849.068,11191.56,9630.851
8/3/2013 23:30,12.87543,13.40084,12.43733,11.12985,13.95617,12.19019,13.21721,12.99208,743.6268,4839.974,11210.9,9647.584
8/3/2013 23:45,12.81218,13.35858,12.43802,11.1305,13.95374,12.19153,13.21719,12.99205,744.2623,4828.7,11197.85,9630.338
8/4/2013 0:00,12.78289,13.32282,12.4374,11.13013,13.94154,12.19268,13.21812,12.99207,764.1243,4825.009,11185.03,9639.778
8/4/2013 0:15,12.81164,13.29662,12.43807,11.1308,13.93967,12.19352,13.21719,12.99204,783.3021,4827.346,11174.31,9663.47
8/4/2013 0:30,12.86203,13.27496,12.44343,11.13354,13.91481,12.18922,13.217,12.99193,809.1498,4829.576,11184.57,9678.531
8/4/2013 0:45,12.90141,13.25624,12.44751,11.13659,13.90623,12.17982,13.21686,12.99181,870.7649,4840.539,11174.5,9667.548
8/4/2013 1:00,12.90641,13.24002,12.44733,11.13912,13.91016,12.17762,13.21732,12.99172,884.928,4852.294,11200.56,9657.965
8/4/2013 1:15,12.87305,13.21429,12.44725,11.13965,13.91399,12.17209,13.21687,12.9917,873.8663,4864.36,11167.64,9678.989
8/4/2013 1:30,12.81563,13.18743,12.44444,11.14,13.93726,12.18704,13.21696,12.99169,795.8866,4868.84,11134,9668.386
8/4/2013 1:45,12.78499,13.15922,12.43851,11.1402,13.92783,12.19568,13.21717,12.99168,761.2391,4849.002,11157.77,9646.079
8/4/2013 2:00,12.78509,13.13951,12.43624,11.13992,13.91966,12.19814,13.21725,12.99169,761.5134,4829.53,11168.38,9662.353
8/4/2013 2:15,12.80136,13.11924,12.435,11.13928,13.90912,12.19563,13.2173,12.99173,807.2224,4819.84,11127.24,9661.621
8/4/2013 2:30,12.81017,13.10329,12.43446,11.13879,13.90023,12.18619,13.21735,12.99178,871.3066,4826.696,11155.21,9657.049
8/4/2013 2:45,12.76999,13.08212,12.43389,11.13881,13.9147,12.1891,13.21732,12.99172,887.6703,4834.649,11149.54,9650.103
8/4/2013 3:00,12.72799,13.06113,12.43248,11.14011,13.9143,12.19343,13.21738,12.99168,877.1573,4839.404,11130.71,9682.464
8/4/2013 3:15,12.70205,13.04003,12.42387,11.1402,13.91291,12.18822,13.21768,12.99168,902.1144,4846.26,11112.43,9686.853
8/4/2013 3:30,12.68406,13.01919,12.41605,11.14052,13.91624,12.19708,13.21795,12.99167,888.2189,4851.745,11122.85,9647.176
8/4/2013 3:45,12.63655,12.99978,12.41304,11.14124,13.91785,12.19499,13.21805,12.99164,874.7805,4853.208,11114.62,9634.744
8/4/2013 4:00,12.52168,12.96871,12.40734,11.14335,13.92768,12.2042,13.21825,12.99156,859.1331,4847.609,11065.15,9644.387
8/4/2013 4:15,12.41609,12.93367,12.40638,11.14738,13.92676,12.20535,13.21828,12.9914,832.5656,4845.431,11107.64,9682.998
8/4/2013 4:30,12.31097,12.89135,12.39704,11.14847,13.93044,12.20678,13.21408,12.99139,831.9952,4835.687,11087.72,9674.115
8/4/2013 4:45,12.18735,12.84875,12.39591,11.14853,13.93617,12.20823,13.20643,12.99142,828.3488,4839.686,11085.86,9691.076
8/4/2013 5:00,12.0418,12.79796,12.38582,11.14833,13.94107,12.21091,13.20329,12.99246,816.735,4832.829,11040.33,9642.612
