TIMESTAMP,Pit2_ORP_5,Pit2_ORP_10,Pit2_ORP_30,Pit2_ORP_60
MST,mV,mV,mV,mV
1/1/2017 0:00,401.9,409.4,390.6,38.96
1/1/2017 0:15,401.9,409.4,390.6,38.96
1/1/2017 0:30,401.9,409.4,390.6,38.96
1/1/2017 0:45,401.9,409.4,390.6,38.96
1/1/2017 1:00,401.9,409.4,390.6,38.96
1/1/2017 1:15,401.9,409.4,390.6,38.62
1/1/2017 1:30,401.9,409.1,390.6,38.96
1/1/2017 1:45,401.9,409.4,390.6,38.62
1/1/2017 2:00,401.9,409.1,390.6,38.96
1/1/2017 2:15,401.9,408.7,390.6,38.96
1/1/2017 2:30,401.9,409.1,390.6,38.96
1/1/2017 2:45,401.9,408.7,390.6,38.96
1/1/2017 3:00,401.9,408.7,390.6,38.96
1/1/2017 3:15,401.9,409.1,390.6,38.96
1/1/2017 3:30,401.9,409.1,390.6,39.3
1/1/2017 3:45,401.9,409.1,390.6,38.96
1/1/2017 4:00,401.9,409.4,390.6,39.3
1/1/2017 4:15,401.9,409.4,390.6,39.3
1/1/2017 4:30,401.9,409.4,390.6,39.64
1/1/2017 4:45,401.9,409.1,390.6,39.64
1/1/2017 5:00,401.9,409.1,390.6,39.64
1/1/2017 5:15,401.9,408.7,390.6,39.64
1/1/2017 5:30,401.9,408.7,390.6,39.64
1/1/2017 5:45,401.9,408.7,390.6,39.64
1/1/2017 6:00,401.9,408.7,390.6,39.64
1/1/2017 6:15,401.9,408.7,390.3,39.64
1/1/2017 6:30,401.9,408.7,390.3,39.64
1/1/2017 6:45,401.9,408.7,390.3,39.64
1/1/2017 7:00,401.9,408.4,390.3,28.02
1/1/2017 7:15,401.9,408.7,389.9,4.101
1/1/2017 7:30,401.9,408.7,389.9,-46.14
1/1/2017 7:45,401.9,408.7,389.9,-30.76
1/1/2017 8:00,401.9,408.7,390.3,-22.9
1/1/2017 8:15,401.9,408.7,390,-18.11
1/1/2017 8:30,401.9,409.1,391,115.5
1/1/2017 8:45,402.9,410.8,386.2,-548.5
1/1/2017 9:00,401.6,408.4,389.3,-295.3
1/1/2017 9:15,401.8,408.7,389.9,-178.7
1/1/2017 9:30,401.7,408.9,389.8,-144.8
1/1/2017 9:45,402.7,410.6,430.7,52.95
1/1/2017 10:00,403,427.6,384.2,-132.2
1/1/2017 10:15,401.6,408.8,389.7,-131.5
1/1/2017 10:30,401,408.5,389.3,-149.6
1/1/2017 10:45,402.3,444.7,376.7,-150.3
1/1/2017 11:00,403,418,418.4,-155.1
1/1/2017 11:15,400.3,408.1,389,-112.7
1/1/2017 11:30,368.8,408.1,388.9,-93.9
1/1/2017 11:45,400.2,408.1,388.3,-150.2
1/1/2017 12:00,391,399.9,388.9,-140.3
1/1/2017 12:15,400.6,408.5,389,-139.7
1/1/2017 12:30,400.6,408.5,389,-75.48
1/1/2017 12:45,400.6,408.8,389,-133.5
1/1/2017 13:00,400.6,408.8,389,-166
1/1/2017 13:15,171.1,408.5,389,-183.7
1/1/2017 13:30,380.5,312.5,389,-144.1
1/1/2017 13:45,400.7,408.2,389.1,-171.8
1/1/2017 14:00,401,408.9,389.1,-112.4
1/1/2017 14:15,400.7,408.5,389.1,-159.9
1/1/2017 14:30,401,408.9,389.1,-113.4
1/1/2017 14:45,402.4,411.3,389.4,-34.16
1/1/2017 15:00,401.4,409.2,389.1,-156.8
1/1/2017 15:15,425.6,439.6,393.2,278.4
1/1/2017 15:30,401,408.2,389.1,-162.9
1/1/2017 15:45,401,407.5,392.8,345
1/1/2017 16:00,401.7,408.6,391.1,170.1
1/1/2017 16:15,401.1,408.6,389.8,21.86
1/1/2017 16:30,401.8,409.3,390.5,16.74
1/1/2017 16:45,402.1,409.3,390.5,7.175
1/1/2017 17:00,402.1,409.3,390.5,20.5
1/1/2017 17:15,402.5,409.4,390.6,32.12
1/1/2017 17:30,402.5,409.4,390.9,38.61
1/1/2017 17:45,402.6,409.4,390.6,39.3
1/1/2017 18:00,402.6,409.4,391,39.3
1/1/2017 18:15,402.6,409.4,390.6,39.3
1/1/2017 18:30,402.3,409.1,390.6,38.96
1/1/2017 18:45,402.3,409.1,390.6,39.3
1/1/2017 19:00,402.6,409.1,391,39.3
1/1/2017 19:15,402.6,409.1,390.7,38.96
1/1/2017 19:30,402.6,409.1,390.6,38.96
1/1/2017 19:45,402.6,408.8,390.6,38.62
1/1/2017 20:00,401.9,408.4,390.6,38.62
1/1/2017 20:15,401.9,408.8,390.6,38.28
1/1/2017 20:30,402.3,408.8,390.7,38.28
1/1/2017 20:45,402,408.8,390.7,38.28
1/1/2017 21:00,402.3,408.8,390.7,38.28
1/1/2017 21:15,402.3,408.8,390.7,38.28
1/1/2017 21:30,402,408.8,390.7,38.28
1/1/2017 21:45,402,408.8,390.7,38.28
1/1/2017 22:00,402,408.8,390.7,38.28
1/1/2017 22:15,402,408.8,390.7,38.28
1/1/2017 22:30,402,408.8,390.7,38.28
1/1/2017 22:45,402,408.8,390.7,38.28
1/1/2017 23:00,402,408.8,390.7,38.28
1/1/2017 23:15,402,408.8,390.7,38.28
1/1/2017 23:30,402.3,408.8,390.7,38.97
1/1/2017 23:45,402.3,408.8,390.7,38.63
1/2/2017 0:00,402.3,408.8,390.7,38.63
1/2/2017 0:15,402.3,408.8,390.7,38.97
1/2/2017 0:30,402,408.8,390.7,38.63
1/2/2017 0:45,402.3,408.8,390.7,38.63
1/2/2017 1:00,402.3,408.8,390.7,38.28
1/2/2017 1:15,402.3,408.8,390.7,38.63
1/2/2017 1:30,402.3,408.8,390.7,38.63
1/2/2017 1:45,402.3,408.8,390.7,38.63
1/2/2017 2:00,402,408.8,390.7,38.63
1/2/2017 2:15,402.3,408.8,390.7,38.97
1/2/2017 2:30,402.7,408.8,390.7,38.97
1/2/2017 2:45,402.3,408.8,390.7,38.63
1/2/2017 3:00,402,408.8,390.7,38.63
1/2/2017 3:15,402.3,408.8,390.7,38.63
1/2/2017 3:30,402.7,408.8,390.7,38.97
1/2/2017 3:45,402.3,408.8,390.7,38.63
1/2/2017 4:00,402.3,408.8,390.7,38.97
1/2/2017 4:15,402.3,409.2,390.7,38.63
1/2/2017 4:30,402.3,409.2,390.7,38.63
1/2/2017 4:45,402,408.8,390.7,38.63
1/2/2017 5:00,402,408.8,390.7,38.63
1/2/2017 5:15,402,408.8,390.7,38.63
1/2/2017 5:30,402,408.8,390.7,38.28
1/2/2017 5:45,402,408.8,390.7,38.63
1/2/2017 6:00,402,408.8,390.7,38.28
1/2/2017 6:15,402,408.8,390.7,38.28
1/2/2017 6:30,402,408.8,390.7,38.28
1/2/2017 6:45,402,408.8,390.7,37.94
1/2/2017 7:00,402,408.8,390.7,31.45
1/2/2017 7:15,401.6,408.8,390.7,20.51
1/2/2017 7:30,401.3,408.8,390.7,-15.72
1/2/2017 7:45,401.3,409.2,390.7,-45.46
1/2/2017 8:00,401.6,408.8,390.7,-33.84
1/2/2017 8:15,401.6,408.8,390.7,-27
1/2/2017 8:30,401.6,408.8,390.7,-22.9
1/2/2017 8:45,401.3,408.8,390.7,-19.48
1/2/2017 9:00,402,409.2,391.4,110.4
1/2/2017 9:15,402.3,410.5,390.4,-241
1/2/2017 9:30,401.3,408.8,390,-266.3
1/2/2017 9:45,404.4,378.4,390,-261.2
1/2/2017 10:00,394.4,389.6,390,-222.2
1/2/2017 10:15,442.6,400.2,385.9,-126.5
1/2/2017 10:30,402.2,409.8,389.3,-129.5
1/2/2017 10:45,399.9,404.3,394.7,368.1
1/2/2017 11:00,401.2,408.7,389.9,-201.3
1/2/2017 11:15,401.5,409.4,389.9,-131.9
1/2/2017 11:30,401.2,408.7,389.9,-153.4
1/2/2017 11:45,401.1,409,389.9,-147.6
1/2/2017 12:00,401.1,409,389.8,-155.5
1/2/2017 12:15,401.1,409.3,389.8,-128.1
1/2/2017 12:30,401.1,409.3,389.8,-128.1
1/2/2017 12:45,401.4,409.9,389.8,-117.2
1/2/2017 13:00,401.4,411.3,393.9,-12.64
1/2/2017 13:15,402.1,413.7,351.5,-134.2
1/2/2017 13:30,401,409.9,389.8,-139
1/2/2017 13:45,401,410.6,389.8,-124
1/2/2017 14:00,400.7,410.3,389.8,-142.5
1/2/2017 14:15,401.1,410.7,389.1,-173.6
1/2/2017 14:30,402.1,412.7,404.2,159.2
1/2/2017 14:45,391.5,411,389.8,-139.4
1/2/2017 15:00,401.2,411.1,389.9,-154.4
1/2/2017 15:15,401.8,412.4,390.2,-108.3
1/2/2017 15:30,263.8,411.4,388.5,-239.9
1/2/2017 15:45,402.2,412.4,388.5,-201.6
1/2/2017 16:00,400.2,411.4,389.2,-318.1
1/2/2017 16:15,321.2,411.5,387.5,-509.9
1/2/2017 16:30,401.2,411.5,390.6,6.493
1/2/2017 16:45,401.2,411.5,390.3,5.81
1/2/2017 17:00,401.2,411.5,390.3,20.51
1/2/2017 17:15,401.2,411.5,390.6,30.07
1/2/2017 17:30,401.2,411.8,390.6,37.25
1/2/2017 17:45,401.2,411.5,390.3,37.59
1/2/2017 18:00,401.3,411.9,390.7,37.6
1/2/2017 18:15,401,411.6,390.4,37.6
1/2/2017 18:30,401.3,411.6,390.7,37.6
1/2/2017 18:45,401.3,411.9,390.7,37.26
1/2/2017 19:00,401.3,412.2,390.7,37.26
1/2/2017 19:15,401.3,411.9,390.7,37.26
1/2/2017 19:30,401.3,412.2,390.7,37.26
1/2/2017 19:45,401.3,412.2,390.7,37.26
1/2/2017 20:00,401.3,411.9,390.7,37.26
1/2/2017 20:15,401.3,411.9,390.7,36.92
1/2/2017 20:30,401.3,412.2,390.7,36.57
1/2/2017 20:45,401.3,411.9,390.7,36.92
1/2/2017 21:00,401.3,411.9,390.7,36.92
1/2/2017 21:15,401.3,411.9,390.7,36.92
1/2/2017 21:30,401.3,411.9,390.7,36.92
1/2/2017 21:45,401.3,412.2,390.7,36.92
1/2/2017 22:00,401.3,411.9,390.4,36.92
1/2/2017 22:15,401.3,411.9,390.7,36.92
1/2/2017 22:30,401.3,411.9,390.4,36.92
1/2/2017 22:45,401.3,411.9,390.7,36.92
1/2/2017 23:00,401,412.2,390.7,36.92
1/2/2017 23:15,400.6,412.3,390.7,36.92
1/2/2017 23:30,401,412.3,390.7,36.92
1/2/2017 23:45,401,412.3,390.7,36.58
1/3/2017 0:00,400.7,412.3,390.7,36.92
1/3/2017 0:15,401,412,390.8,36.92
1/3/2017 0:30,400.7,412.3,390.8,36.92
1/3/2017 0:45,400.7,411.9,390.7,36.92
1/3/2017 1:00,400.7,411.6,390.7,36.92
1/3/2017 1:15,400.6,411.9,390.7,36.92
1/3/2017 1:30,400.7,411.9,390.8,36.58
1/3/2017 1:45,400.7,412.3,390.7,36.92
1/3/2017 2:00,401,411.9,390.7,36.92
1/3/2017 2:15,401,411.9,390.7,36.92
1/3/2017 2:30,401,412.3,390.8,36.92
1/3/2017 2:45,400.7,412.3,390.8,36.92
1/3/2017 3:00,400.7,412.3,390.7,36.58
1/3/2017 3:15,400,412,390.8,36.58
1/3/2017 3:30,400,411.6,390.7,36.92
1/3/2017 3:45,400,411.9,390.7,36.92
1/3/2017 4:00,400,411.6,390.7,36.58
1/3/2017 4:15,400,408.8,390.7,36.58
1/3/2017 4:30,399.6,409.2,390.7,36.58
1/3/2017 4:45,399.3,409.9,390.7,36.23
1/3/2017 5:00,399.3,410.6,390.7,36.24
1/3/2017 5:15,399.3,410.5,390.7,36.23
1/3/2017 5:30,399.3,410.9,390.7,36.24
1/3/2017 5:45,399.3,410.9,390.7,36.24
1/3/2017 6:00,399.3,410.9,390.4,36.23
1/3/2017 6:15,399.3,409.5,390.7,36.24
1/3/2017 6:30,399.3,409.5,390.7,36.24
1/3/2017 6:45,399.3,410.2,390.7,36.24
1/3/2017 7:00,399.3,410.2,390.8,32.82
1/3/2017 7:15,399.3,410.9,390.4,15.04
1/3/2017 7:30,398.6,410.9,390.1,-62.56
1/3/2017 7:45,398.6,410.9,390.1,-67.35
1/3/2017 8:00,399,411.6,390.1,-50.26
1/3/2017 8:15,398.6,411.6,390.1,-34.53
1/3/2017 8:30,399.3,411.6,390.1,-34.19
1/3/2017 8:45,396.2,406.8,391.8,-32.48
1/3/2017 9:00,399.3,411.6,392.8,273.8
1/3/2017 9:15,395.8,406.4,392.4,147.7
1/3/2017 9:30,398.6,411.9,389.7,-310
1/3/2017 9:45,387.6,365.4,390,-246.1
1/3/2017 10:00,325,412.2,390,-195.5
1/3/2017 10:15,399.5,413.9,390.6,-92.6
1/3/2017 10:30,384.5,399.2,389.9,-179.4
1/3/2017 10:45,398.4,412.1,388.5,-225.2
1/3/2017 11:00,398.1,411.7,389.2,-177
1/3/2017 11:15,397.7,411.3,389.1,-156.8
1/3/2017 11:30,397.7,411.3,389.1,-153.1
1/3/2017 11:45,397.7,411.3,389.1,-159.9
1/3/2017 12:00,398.6,412.7,388.7,-77.88
1/3/2017 12:15,398.3,412,388.7,-105.2
1/3/2017 12:30,397.6,410.9,388.4,-133.9
1/3/2017 12:45,398,411.6,388.7,-88.5
1/3/2017 13:00,397.6,411.3,388.7,-135.3
1/3/2017 13:15,398,411.6,388.7,-123.3
1/3/2017 13:30,397.6,411.3,388.4,-112.4
1/3/2017 13:45,356.6,410.9,388.4,-138
1/3/2017 14:00,400.3,416.7,442,226.1
1/3/2017 14:15,397.3,410.6,388.4,-127.1
1/3/2017 14:30,397.6,411.3,388.4,-116.1
1/3/2017 14:45,397.3,410.6,387.7,-210.8
1/3/2017 15:00,398.6,413,388.7,-54.31
1/3/2017 15:15,400.7,417.8,391.1,127.8
1/3/2017 15:30,398,410.9,388.4,-180
1/3/2017 15:45,399.7,415.4,388.7,25.28
1/3/2017 16:00,379.6,387.4,388.1,-281.9
1/3/2017 16:15,397.7,411.4,388.1,-268.9
1/3/2017 16:30,397.4,409,391.3,221.8
1/3/2017 16:45,398.1,411.1,389.2,2.392
1/3/2017 17:00,398.5,410.8,389.3,1.709
1/3/2017 17:15,398.5,410.8,389.3,22.9
1/3/2017 17:30,398.5,410.8,389.3,33.49
1/3/2017 17:45,398.5,410.8,389.3,34.86
1/3/2017 18:00,398.5,410.8,389.6,34.86
1/3/2017 18:15,398.6,411.2,389.3,34.52
1/3/2017 18:30,398.6,411.6,390,34.52
1/3/2017 18:45,398.6,411.2,389.3,34.18
1/3/2017 19:00,398.6,411.6,390,34.18
1/3/2017 19:15,398.6,411.2,389.7,33.84
1/3/2017 19:30,398.6,410.9,389.3,33.84
1/3/2017 19:45,398.6,410.9,390,33.84
1/3/2017 20:00,398.6,410.9,389.3,33.84
1/3/2017 20:15,398.6,410.9,389.7,33.5
1/3/2017 20:30,398.6,411.2,390,33.5
1/3/2017 20:45,398.6,411.5,390,33.5
1/3/2017 21:00,398.6,411.5,390,33.5
1/3/2017 21:15,398.5,411.5,390,33.5
1/3/2017 21:30,398.6,411.5,390,33.5
1/3/2017 21:45,398.6,411.6,390,33.84
1/3/2017 22:00,398.6,411.6,390,33.5
1/3/2017 22:15,398.6,411.2,390,33.5
1/3/2017 22:30,398.6,411.2,390,33.5
1/3/2017 22:45,398.6,411.6,390,33.84
1/3/2017 23:00,398.9,411.6,390,34.18
1/3/2017 23:15,398.9,411.6,390,33.84
1/3/2017 23:30,398.6,411.6,390,34.18
1/3/2017 23:45,398.9,411.6,390,34.18
1/4/2017 0:00,398.6,411.6,390,34.18
1/4/2017 0:15,398.6,410.9,390,34.18
1/4/2017 0:30,398.6,410.9,389.3,34.18
1/4/2017 0:45,398.9,410.9,390,34.18
1/4/2017 1:00,398.9,410.9,390,34.18
1/4/2017 1:15,399.2,410.9,390,34.18
1/4/2017 1:30,398.6,410.5,389.3,34.18
1/4/2017 1:45,398.6,410.5,389.3,33.84
